payment_id,user_id,trial_started_at,trial_started_flag,trial_converted_to_paid,payment_date,payment_amount,subscription_plan,payment_status
713,2518,2026-01-24 03:37:57,1,0,,14.99,monthly,failed
714,2525,2026-01-17 07:25:45,1,0,,35.99,quarterly,failed
715,2528,2026-01-31 20:02:50,1,0,,94.99,yearly,failed
716,2529,2026-01-17 05:14:27,1,1,2026-01-24 20:14:27,35.99,quarterly,paid
717,2530,2026-01-25 18:21:33,1,1,2026-02-05 01:21:33,14.99,monthly,paid
718,2532,2026-01-29 12:55:33,1,0,,14.99,monthly,failed
719,2542,2026-02-02 08:07:15,1,1,2026-02-07 23:07:15,35.99,quarterly,paid
720,2545,2026-01-29 12:33:32,1,1,2026-02-04 00:33:32,14.99,monthly,paid
721,2549,2026-01-23 17:49:45,1,0,,14.99,monthly,failed
722,2551,2026-01-26 08:04:23,1,0,,14.99,monthly,failed
723,2553,2026-01-20 01:28:41,1,1,2026-01-28 12:28:41,14.99,monthly,paid
724,2567,2026-01-30 06:40:30,1,0,,35.99,quarterly,failed
725,2568,2026-01-27 08:19:29,1,0,,14.99,monthly,failed
726,2572,2026-01-31 06:34:26,1,1,2026-02-09 02:34:26,94.99,yearly,paid
727,2574,2026-01-22 02:43:43,1,1,2026-01-31 02:43:43,94.99,yearly,paid
728,2575,2026-01-28 18:21:36,1,0,,14.99,monthly,failed
729,2576,2026-01-22 03:20:20,1,1,2026-01-29 10:20:20,14.99,monthly,paid
730,2581,2026-01-22 23:32:48,1,1,2026-01-30 16:32:48,14.99,monthly,paid
731,2585,2026-01-21 18:58:23,1,0,,14.99,monthly,failed
732,2586,2026-01-25 17:11:41,1,0,,14.99,monthly,failed
733,2591,2026-01-17 09:46:20,1,1,2026-01-31 04:46:20,14.99,monthly,paid
734,2593,2026-01-24 10:06:53,1,1,2026-02-03 04:06:53,14.99,monthly,paid
735,2597,2026-01-24 19:15:52,1,0,,35.99,quarterly,failed
736,2599,2026-02-02 00:08:23,1,0,,14.99,monthly,failed
737,2601,2026-01-31 00:12:34,1,0,,14.99,monthly,failed
738,2605,2026-01-29 04:20:04,1,0,,14.99,monthly,failed
739,2613,2026-01-19 01:02:18,1,0,,14.99,monthly,failed
740,2616,2026-01-26 16:55:50,1,1,2026-02-04 18:55:50,94.99,yearly,paid
741,2619,2026-01-26 19:52:53,1,1,2026-02-06 01:52:53,14.99,monthly,paid
742,2621,2026-01-30 14:39:04,1,1,2026-02-09 14:39:04,14.99,monthly,paid
743,2623,2026-01-18 17:24:00,1,1,2026-01-30 04:24:00,14.99,monthly,paid
744,2624,2026-01-31 12:57:04,1,1,2026-02-14 08:57:04,35.99,quarterly,paid
745,2625,2026-01-31 17:53:58,1,0,,14.99,monthly,failed
746,2626,2026-01-26 19:13:22,1,0,,14.99,monthly,failed
747,2627,2026-02-02 04:23:20,1,1,2026-02-14 11:23:20,14.99,monthly,paid
748,2630,2026-01-15 21:43:30,1,1,2026-01-23 02:43:30,14.99,monthly,paid
749,2633,2026-01-31 18:40:44,1,0,,14.99,monthly,failed
750,2641,2026-01-19 08:42:33,1,0,,14.99,monthly,failed
751,2648,2026-01-29 20:57:11,1,0,,14.99,monthly,failed
752,2650,2026-01-20 15:55:55,1,0,,14.99,monthly,failed
753,2654,2026-01-23 03:12:31,1,0,,35.99,quarterly,failed
754,2660,2026-01-17 18:31:12,1,0,,14.99,monthly,failed
755,2663,2026-01-19 03:06:06,1,1,2026-01-29 15:06:06,35.99,quarterly,paid
756,2668,2026-02-01 03:53:22,1,0,,14.99,monthly,failed
757,2671,2026-01-29 06:05:05,1,0,,14.99,monthly,failed
758,2672,2026-01-30 15:06:07,1,1,2026-02-11 09:06:07,14.99,monthly,paid
759,2676,2026-01-26 21:27:47,1,1,2026-02-05 07:27:47,14.99,monthly,paid
760,2678,2026-01-31 19:17:02,1,1,2026-02-08 02:17:02,14.99,monthly,paid
761,2686,2026-01-23 14:33:34,1,0,,94.99,yearly,failed
762,2689,2026-01-26 09:20:05,1,0,,14.99,monthly,failed
763,2691,2026-01-28 13:36:07,1,0,,94.99,yearly,failed
764,2692,2026-01-25 14:44:32,1,1,2026-02-07 07:44:32,35.99,quarterly,paid
765,2696,2026-01-22 06:57:13,1,1,2026-02-04 09:57:13,14.99,monthly,paid
766,2697,2026-01-18 23:08:02,1,0,,14.99,monthly,failed
767,2699,2026-01-17 10:32:12,1,1,2026-01-25 00:32:12,14.99,monthly,paid
768,2703,2026-01-20 15:15:15,1,1,2026-02-03 05:15:15,14.99,monthly,paid
769,2705,2026-01-16 17:06:43,1,0,,14.99,monthly,failed
770,2708,2026-01-20 12:56:56,1,0,,14.99,monthly,failed
771,2714,2026-01-23 22:20:47,1,0,,14.99,monthly,failed
772,2716,2026-01-23 06:10:46,1,0,,14.99,monthly,failed
773,2717,2026-01-23 17:54:50,1,0,,94.99,yearly,failed
774,2718,2026-01-27 21:34:18,1,1,2026-02-04 08:34:18,94.99,yearly,paid
775,2719,2026-01-25 08:32:10,1,0,,14.99,monthly,failed
776,2720,2026-01-19 05:39:49,1,1,2026-01-26 00:39:49,14.99,monthly,paid
777,2725,2026-01-28 13:31:37,1,0,,14.99,monthly,failed
778,2726,2026-01-27 05:26:08,1,0,,35.99,quarterly,failed
779,2729,2026-01-26 08:08:02,1,0,,35.99,quarterly,failed
780,2730,2026-01-23 12:23:04,1,1,2026-02-05 09:23:04,94.99,yearly,paid
781,2733,2026-01-31 09:02:50,1,1,2026-02-10 21:02:50,14.99,monthly,paid
782,2736,2026-01-18 10:57:59,1,0,,35.99,quarterly,failed
783,2739,2026-01-25 01:50:36,1,0,,35.99,quarterly,failed
784,2742,2026-01-17 19:29:54,1,1,2026-01-28 14:29:54,94.99,yearly,paid
785,2745,2026-01-18 21:05:21,1,1,2026-01-24 05:05:21,14.99,monthly,paid
786,2753,2026-01-25 08:40:05,1,1,2026-01-31 08:40:05,94.99,yearly,paid
787,2757,2026-01-31 11:44:28,1,0,,94.99,yearly,failed
788,2760,2026-01-22 16:02:33,1,0,,94.99,yearly,failed
789,2762,2026-01-23 20:52:44,1,1,2026-01-30 12:52:44,14.99,monthly,paid
790,2763,2026-01-21 05:41:27,1,0,,94.99,yearly,failed
791,2765,2026-01-19 07:25:22,1,0,,14.99,monthly,failed
792,2766,2026-01-25 02:07:01,1,0,,35.99,quarterly,failed
793,2767,2026-01-21 19:41:30,1,0,,35.99,quarterly,failed
794,2772,2026-01-16 17:28:58,1,0,,14.99,monthly,failed
795,2777,2026-01-24 15:00:37,1,1,2026-02-04 18:00:37,14.99,monthly,paid
796,2781,2026-01-20 23:52:16,1,0,,14.99,monthly,failed
797,2784,2026-01-31 02:41:24,1,1,2026-02-12 19:41:24,14.99,monthly,paid
798,2795,2026-01-17 03:14:38,1,0,,14.99,monthly,failed
799,2796,2026-01-31 23:37:26,1,0,,14.99,monthly,failed
800,2797,2026-01-30 20:27:55,1,1,2026-02-05 22:27:55,35.99,quarterly,paid
801,2798,2026-01-26 01:31:07,1,1,2026-02-06 13:31:07,35.99,quarterly,paid
802,2802,2026-01-23 12:33:59,1,1,2026-02-03 07:33:59,94.99,yearly,paid
803,2805,2026-01-19 16:14:13,1,0,,35.99,quarterly,failed
804,2807,2026-01-21 14:49:22,1,1,2026-02-01 07:49:22,94.99,yearly,paid
805,2809,2026-01-29 06:50:25,1,1,2026-02-07 13:50:25,14.99,monthly,paid
806,2810,2026-01-19 15:15:37,1,0,,14.99,monthly,failed
807,2812,2026-01-21 12:42:26,1,0,,94.99,yearly,failed
808,2813,2026-01-20 04:45:28,1,1,2026-02-02 00:45:28,35.99,quarterly,paid
809,2818,2026-01-30 22:51:34,1,1,2026-02-05 19:51:34,35.99,quarterly,paid
810,2819,2026-01-17 15:01:05,1,0,,14.99,monthly,failed
811,2825,2026-01-26 19:35:49,1,1,2026-02-06 17:35:49,35.99,quarterly,paid
812,2826,2026-01-29 10:35:56,1,0,,94.99,yearly,failed
813,2828,2026-02-01 17:53:59,1,1,2026-02-14 07:53:59,35.99,quarterly,paid
814,2831,2026-01-31 09:32:37,1,0,,14.99,monthly,failed
815,2832,2026-01-29 22:40:54,1,0,,94.99,yearly,failed
816,2833,2026-01-21 21:28:55,1,0,,14.99,monthly,failed
817,2834,2026-01-24 21:38:08,1,0,,14.99,monthly,failed
818,2835,2026-01-23 12:19:42,1,0,,14.99,monthly,failed
819,2850,2026-01-21 10:31:56,1,0,,14.99,monthly,failed
820,2851,2026-01-20 03:30:43,1,1,2026-01-31 09:30:43,14.99,monthly,paid
821,2852,2026-01-23 01:44:05,1,1,2026-01-28 07:44:05,14.99,monthly,paid
822,2861,2026-01-18 09:00:06,1,0,,14.99,monthly,failed
823,2866,2026-01-17 13:21:06,1,0,,14.99,monthly,failed
824,2868,2026-01-18 06:16:10,1,1,2026-01-26 16:16:10,14.99,monthly,paid
825,2878,2026-01-31 11:57:36,1,1,2026-02-07 00:57:36,14.99,monthly,paid
826,2881,2026-01-15 23:34:59,1,0,,14.99,monthly,failed
827,2882,2026-01-19 08:26:06,1,1,2026-01-27 09:26:06,14.99,monthly,paid
828,2883,2026-01-25 09:42:16,1,1,2026-02-08 07:42:16,14.99,monthly,paid
829,2884,2026-01-16 13:02:23,1,1,2026-01-24 04:02:23,14.99,monthly,paid
830,2889,2026-01-17 18:32:56,1,0,,14.99,monthly,failed
831,2891,2026-01-18 04:37:34,1,0,,14.99,monthly,failed
832,2895,2026-01-19 22:24:49,1,0,,14.99,monthly,failed
833,2896,2026-01-26 00:11:07,1,0,,14.99,monthly,failed
834,2897,2026-01-27 10:18:59,1,0,,35.99,quarterly,failed
835,2899,2026-01-29 16:55:27,1,0,,14.99,monthly,failed
836,2902,2026-01-30 06:38:17,1,1,2026-02-12 17:38:17,14.99,monthly,paid
837,2904,2026-01-26 10:03:28,1,0,,14.99,monthly,failed
838,2908,2026-02-01 00:07:40,1,1,2026-02-11 01:07:40,94.99,yearly,paid
839,2913,2026-01-23 22:33:07,1,0,,35.99,quarterly,failed
840,2916,2026-01-23 16:38:21,1,1,2026-02-03 15:38:21,14.99,monthly,paid
841,2917,2026-01-26 03:20:12,1,0,,14.99,monthly,failed
842,2919,2026-01-31 04:33:00,1,1,2026-02-07 14:33:00,94.99,yearly,paid
843,2920,2026-01-21 23:21:01,1,0,,14.99,monthly,failed
844,2924,2026-01-24 13:30:52,1,0,,14.99,monthly,failed
845,2926,2026-01-19 19:35:09,1,1,2026-01-25 20:35:09,14.99,monthly,paid
846,2930,2026-01-28 01:30:08,1,0,,35.99,quarterly,failed
847,2933,2026-01-18 02:08:03,1,1,2026-01-25 14:08:03,35.99,quarterly,paid
848,2935,2026-01-30 07:39:40,1,0,,94.99,yearly,failed
849,2940,2026-01-19 07:54:00,1,1,2026-01-30 20:54:00,14.99,monthly,paid
850,2942,2026-01-31 16:09:40,1,1,2026-02-08 10:09:40,14.99,monthly,paid
851,2944,2026-01-19 06:39:52,1,0,,14.99,monthly,failed
852,2954,2026-01-23 01:09:37,1,1,2026-02-01 21:09:37,14.99,monthly,paid
853,2958,2026-01-24 02:24:08,1,0,,14.99,monthly,failed
854,2960,2026-01-25 01:00:07,1,1,2026-02-01 02:00:07,94.99,yearly,paid
855,2966,2026-01-25 16:55:34,1,1,2026-02-02 16:55:34,14.99,monthly,paid
856,2967,2026-01-21 00:08:33,1,1,2026-01-27 13:08:33,14.99,monthly,paid
857,2968,2026-01-19 04:00:39,1,1,2026-01-26 17:00:39,14.99,monthly,paid
858,2974,2026-02-02 05:24:21,1,1,2026-02-13 03:24:21,14.99,monthly,paid
859,2979,2026-01-21 08:24:04,1,0,,35.99,quarterly,failed
860,2981,2026-01-27 22:36:51,1,0,,35.99,quarterly,failed
861,2982,2026-01-17 03:36:53,1,0,,35.99,quarterly,failed
862,2985,2026-01-28 07:36:57,1,1,2026-02-04 04:36:57,35.99,quarterly,paid
863,2986,2026-01-26 11:27:32,1,1,2026-02-06 23:27:32,14.99,monthly,paid
864,2991,2026-01-22 20:04:15,1,0,,35.99,quarterly,failed
865,2992,2026-01-26 18:16:41,1,1,2026-02-04 12:16:41,14.99,monthly,paid
866,2997,2026-01-20 21:04:25,1,1,2026-02-03 08:04:25,94.99,yearly,paid
867,2998,2026-01-21 18:51:03,1,1,2026-02-03 13:51:03,14.99,monthly,paid
868,3006,2026-01-21 14:19:56,1,0,,14.99,monthly,failed
869,3015,2026-01-23 12:51:35,1,0,,14.99,monthly,failed
870,3016,2026-01-23 09:33:41,1,1,2026-01-29 01:33:41,35.99,quarterly,paid
871,3017,2026-01-24 14:13:54,1,0,,35.99,quarterly,failed
872,3020,2026-01-28 06:02:35,1,1,2026-02-03 23:02:35,94.99,yearly,paid
873,3025,2026-01-23 07:34:01,1,1,2026-01-30 09:34:01,35.99,quarterly,paid
874,3029,2026-01-19 02:38:32,1,1,2026-01-24 14:38:32,14.99,monthly,paid
875,3032,2026-01-20 21:12:55,1,0,,35.99,quarterly,failed
876,3034,2026-01-17 19:10:31,1,0,,14.99,monthly,failed
877,3035,2026-01-16 17:41:37,1,1,2026-01-28 09:41:37,35.99,quarterly,paid
878,3041,2026-01-22 09:13:32,1,1,2026-01-28 08:13:32,14.99,monthly,paid
879,3053,2026-01-28 10:31:17,1,1,2026-02-06 19:31:17,35.99,quarterly,paid
880,3056,2026-01-23 12:11:21,1,0,,14.99,monthly,failed
881,3057,2026-01-30 12:18:04,1,1,2026-02-06 18:18:04,14.99,monthly,paid
882,3058,2026-01-19 03:08:59,1,1,2026-01-25 09:08:59,35.99,quarterly,paid
883,3059,2026-01-21 17:44:40,1,0,,14.99,monthly,failed
884,3061,2026-01-19 11:19:57,1,1,2026-01-26 04:19:57,14.99,monthly,paid
885,3072,2026-01-23 11:17:53,1,1,2026-02-03 06:17:53,14.99,monthly,paid
886,3082,2026-01-30 01:47:14,1,0,,14.99,monthly,failed
887,3084,2026-01-20 08:13:38,1,0,,35.99,quarterly,failed
888,3086,2026-01-22 20:12:38,1,0,,14.99,monthly,failed
889,3088,2026-01-19 01:57:11,1,0,,14.99,monthly,failed
890,3092,2026-01-21 17:57:37,1,1,2026-01-28 18:57:37,35.99,quarterly,paid
891,3093,2026-01-28 10:22:29,1,1,2026-02-04 14:22:29,35.99,quarterly,paid
892,3094,2026-01-20 04:17:53,1,1,2026-01-26 03:17:53,35.99,quarterly,paid
893,3097,2026-01-19 08:16:20,1,0,,94.99,yearly,failed
894,3101,2026-01-21 11:07:21,1,0,,14.99,monthly,failed
895,3109,2026-01-31 11:31:30,1,1,2026-02-12 13:31:30,14.99,monthly,paid
896,3114,2026-01-31 14:26:28,1,1,2026-02-09 00:26:28,14.99,monthly,paid
897,3115,2026-01-23 01:54:11,1,0,,14.99,monthly,failed
898,3116,2026-01-25 09:09:22,1,0,,35.99,quarterly,failed
899,3117,2026-01-27 06:24:11,1,1,2026-02-02 01:24:11,14.99,monthly,paid
900,3118,2026-01-27 19:20:36,1,0,,14.99,monthly,failed
901,3124,2026-01-25 18:18:53,1,0,,14.99,monthly,failed
902,3126,2026-01-31 09:01:48,1,1,2026-02-11 13:01:48,14.99,monthly,paid
903,3128,2026-01-31 21:42:43,1,0,,94.99,yearly,failed
904,3131,2026-01-21 14:23:17,1,1,2026-02-02 16:23:17,35.99,quarterly,paid
905,3132,2026-01-22 23:03:36,1,0,,35.99,quarterly,failed
906,3137,2026-01-25 08:54:19,1,1,2026-02-03 15:54:19,94.99,yearly,paid
907,3141,2026-01-24 10:42:31,1,0,,14.99,monthly,failed
908,3142,2026-01-23 21:12:13,1,0,,14.99,monthly,failed
909,3145,2026-01-28 01:29:38,1,0,,35.99,quarterly,failed
910,3146,2026-01-24 14:16:56,1,1,2026-01-29 15:16:56,14.99,monthly,paid
911,3148,2026-01-30 00:20:17,1,0,,14.99,monthly,failed
912,3154,2026-01-30 08:32:45,1,0,,14.99,monthly,failed
913,3156,2026-01-30 00:55:02,1,1,2026-02-06 08:55:02,14.99,monthly,paid
914,3158,2026-02-02 07:53:17,1,1,2026-02-13 06:53:17,35.99,quarterly,paid
915,3162,2026-01-31 12:04:43,1,0,,35.99,quarterly,failed
916,3163,2026-01-18 14:24:46,1,1,2026-01-30 02:24:46,14.99,monthly,paid
917,3165,2026-01-17 22:18:10,1,0,,35.99,quarterly,failed
918,3169,2026-01-29 11:27:20,1,1,2026-02-06 03:27:20,14.99,monthly,paid
919,3170,2026-01-25 08:22:12,1,0,,14.99,monthly,failed
920,3172,2026-02-01 04:01:57,1,1,2026-02-12 09:01:57,14.99,monthly,paid
921,3173,2026-01-23 05:11:35,1,0,,14.99,monthly,failed
922,3174,2026-01-21 16:36:48,1,1,2026-02-02 12:36:48,14.99,monthly,paid
923,3178,2026-01-21 04:53:24,1,0,,35.99,quarterly,failed
924,3181,2026-01-20 11:12:43,1,0,,94.99,yearly,failed
925,3183,2026-01-28 19:39:43,1,1,2026-02-11 15:39:43,35.99,quarterly,paid
926,3185,2026-01-26 21:47:19,1,1,2026-02-02 06:47:19,35.99,quarterly,paid
927,3190,2026-01-30 16:19:16,1,1,2026-02-07 03:19:16,14.99,monthly,paid
928,3191,2026-01-15 16:17:04,1,1,2026-01-26 19:17:04,35.99,quarterly,paid
929,3192,2026-01-27 11:58:56,1,0,,14.99,monthly,failed
930,3196,2026-01-18 06:35:18,1,1,2026-01-26 12:35:18,14.99,monthly,paid
931,3200,2026-01-21 03:00:08,1,1,2026-01-28 07:00:08,14.99,monthly,paid
932,3203,2026-01-28 19:55:05,1,1,2026-02-05 12:55:05,14.99,monthly,paid
933,3205,2026-01-21 09:09:47,1,0,,14.99,monthly,failed
934,3206,2026-01-27 07:30:18,1,0,,14.99,monthly,failed
935,3207,2026-02-02 11:40:53,1,0,,35.99,quarterly,failed
936,3209,2026-01-23 23:28:10,1,0,,14.99,monthly,failed
937,3215,2026-01-26 05:09:33,1,1,2026-02-02 01:09:33,35.99,quarterly,paid
938,3218,2026-01-24 06:25:20,1,1,2026-02-06 11:25:20,14.99,monthly,paid
939,3222,2026-01-20 11:14:17,1,1,2026-01-29 06:14:17,35.99,quarterly,paid
940,3234,2026-01-16 07:45:24,1,1,2026-01-28 01:45:24,14.99,monthly,paid
941,3235,2026-01-26 08:22:32,1,0,,14.99,monthly,failed
942,3238,2026-02-02 17:35:01,1,0,,14.99,monthly,failed
943,3246,2026-01-29 15:27:20,1,0,,94.99,yearly,failed
944,3249,2026-01-17 20:15:23,1,0,,14.99,monthly,failed
945,3253,2026-01-18 10:44:38,1,1,2026-01-28 20:44:38,14.99,monthly,paid
946,3255,2026-01-19 06:31:20,1,0,,35.99,quarterly,failed
947,3257,2026-01-19 12:30:14,1,1,2026-01-26 17:30:14,14.99,monthly,paid
948,3259,2026-01-25 19:15:51,1,0,,14.99,monthly,failed
949,3264,2026-01-30 05:37:13,1,1,2026-02-13 03:37:13,14.99,monthly,paid
950,3267,2026-01-29 09:19:54,1,0,,14.99,monthly,failed
951,3269,2026-01-17 23:46:45,1,0,,14.99,monthly,failed
952,3276,2026-01-31 08:43:32,1,1,2026-02-10 05:43:32,14.99,monthly,paid
953,3278,2026-01-19 18:19:02,1,1,2026-01-25 07:19:02,35.99,quarterly,paid
954,3282,2026-01-28 16:51:57,1,1,2026-02-05 14:51:57,35.99,quarterly,paid
955,3291,2026-01-22 13:38:23,1,0,,14.99,monthly,failed
956,3294,2026-01-20 10:05:14,1,0,,14.99,monthly,failed
957,3295,2026-01-19 10:25:57,1,1,2026-01-31 16:25:57,14.99,monthly,paid
958,3296,2026-01-28 21:47:33,1,0,,35.99,quarterly,failed
959,3298,2026-02-01 04:18:10,1,1,2026-02-11 05:18:10,14.99,monthly,paid
960,3304,2026-01-20 00:50:48,1,0,,14.99,monthly,failed
961,3310,2026-02-01 18:04:11,1,0,,14.99,monthly,failed
962,3314,2026-01-20 17:40:23,1,0,,94.99,yearly,failed
963,3315,2026-01-23 15:22:16,1,1,2026-01-30 05:22:16,94.99,yearly,paid
964,3320,2026-01-17 12:19:39,1,1,2026-01-31 04:19:39,94.99,yearly,paid
965,3328,2026-01-19 22:03:40,1,0,,94.99,yearly,failed
966,3331,2026-01-26 04:36:24,1,0,,14.99,monthly,failed
967,3336,2026-01-19 21:53:08,1,1,2026-02-01 09:53:08,14.99,monthly,paid
968,3339,2026-01-31 04:10:15,1,1,2026-02-06 11:10:15,35.99,quarterly,paid
969,3344,2026-01-25 22:31:04,1,1,2026-02-07 10:31:04,14.99,monthly,paid
970,3348,2026-01-18 15:20:37,1,1,2026-01-24 20:20:37,35.99,quarterly,paid
971,3354,2026-01-29 07:10:37,1,0,,14.99,monthly,failed
972,3356,2026-01-24 05:01:07,1,1,2026-02-05 06:01:07,14.99,monthly,paid
973,3357,2026-01-16 05:08:21,1,1,2026-01-29 08:08:21,35.99,quarterly,paid
974,3358,2026-01-31 02:41:04,1,1,2026-02-11 13:41:04,14.99,monthly,paid
975,3361,2026-02-01 06:41:26,1,1,2026-02-12 01:41:26,94.99,yearly,paid
976,3363,2026-01-17 14:53:49,1,0,,14.99,monthly,failed
977,3367,2026-01-27 02:20:59,1,0,,35.99,quarterly,failed
978,3371,2026-02-01 01:36:28,1,1,2026-02-10 02:36:28,14.99,monthly,paid
979,3373,2026-01-20 23:56:26,1,1,2026-01-27 00:56:26,35.99,quarterly,paid
980,3376,2026-01-24 17:09:10,1,1,2026-02-07 05:09:10,14.99,monthly,paid
981,3377,2026-01-23 16:05:48,1,1,2026-02-02 07:05:48,94.99,yearly,paid
982,3378,2026-01-25 00:43:08,1,0,,35.99,quarterly,failed
983,3384,2026-01-31 11:34:00,1,0,,35.99,quarterly,failed
984,3385,2026-01-28 14:39:26,1,1,2026-02-03 02:39:26,35.99,quarterly,paid
985,3393,2026-01-29 13:04:25,1,0,,14.99,monthly,failed
986,3397,2026-01-22 20:08:49,1,1,2026-02-05 08:08:49,35.99,quarterly,paid
987,3399,2026-01-15 10:14:52,1,0,,14.99,monthly,failed
988,3401,2026-01-30 11:11:34,1,1,2026-02-11 16:11:34,14.99,monthly,paid
989,3404,2026-01-31 19:32:51,1,0,,14.99,monthly,failed
990,3413,2026-01-18 19:37:04,1,1,2026-01-28 15:37:04,14.99,monthly,paid
991,3415,2026-01-25 10:43:55,1,1,2026-01-31 16:43:55,94.99,yearly,paid
992,3418,2026-01-30 03:13:11,1,1,2026-02-10 03:13:11,14.99,monthly,paid
993,3421,2026-01-24 07:45:40,1,1,2026-02-05 20:45:40,14.99,monthly,paid
994,3422,2026-01-29 16:25:10,1,0,,35.99,quarterly,failed
995,3423,2026-01-25 15:03:44,1,0,,14.99,monthly,failed
996,3429,2026-01-30 02:13:19,1,0,,14.99,monthly,failed
997,3430,2026-01-20 04:56:19,1,0,,14.99,monthly,failed
998,3431,2026-01-19 15:47:50,1,0,,14.99,monthly,failed
999,3432,2026-01-28 20:14:19,1,0,,14.99,monthly,failed
1000,3433,2026-01-20 09:39:06,1,0,,35.99,quarterly,failed
1001,3443,2026-01-23 02:49:32,1,0,,35.99,quarterly,failed
1002,3444,2026-01-20 14:49:27,1,0,,35.99,quarterly,failed
1003,3446,2026-01-28 16:27:44,1,0,,35.99,quarterly,failed
1004,3447,2026-01-22 09:39:00,1,1,2026-02-03 13:39:00,14.99,monthly,paid
1005,3450,2026-01-24 14:12:24,1,1,2026-02-02 23:12:24,94.99,yearly,paid
1006,3452,2026-01-16 18:31:32,1,0,,14.99,monthly,failed
1007,3453,2026-01-24 08:36:15,1,0,,35.99,quarterly,failed
1008,3455,2026-01-30 10:50:46,1,0,,14.99,monthly,failed
1009,3461,2026-01-23 02:52:42,1,1,2026-02-05 10:52:42,94.99,yearly,paid
1010,3467,2026-01-24 15:50:58,1,1,2026-02-01 08:50:58,14.99,monthly,paid
1011,3469,2026-01-25 20:06:31,1,1,2026-02-07 20:06:31,14.99,monthly,paid
1012,3477,2026-01-26 03:26:35,1,0,,14.99,monthly,failed
1013,3481,2026-01-28 23:00:42,1,0,,94.99,yearly,failed
1014,3491,2026-01-18 14:02:02,1,0,,14.99,monthly,failed
1015,3496,2026-01-24 22:53:53,1,0,,14.99,monthly,failed
1016,3502,2026-01-26 00:17:57,1,1,2026-02-06 19:17:57,14.99,monthly,paid
1017,3504,2026-01-18 21:13:34,1,1,2026-01-30 16:13:34,14.99,monthly,paid
1018,3506,2026-01-31 18:19:40,1,0,,14.99,monthly,failed
1019,3507,2026-01-29 23:34:33,1,1,2026-02-06 17:34:33,35.99,quarterly,paid
1020,3518,2026-01-30 15:22:48,1,0,,14.99,monthly,failed
1021,3527,2026-01-18 07:19:57,1,0,,14.99,monthly,failed
1022,3533,2026-01-17 01:00:03,1,0,,14.99,monthly,failed
1023,3537,2026-01-17 10:16:59,1,1,2026-01-24 17:16:59,14.99,monthly,paid
1024,3538,2026-01-17 20:04:37,1,0,,35.99,quarterly,failed
1025,3541,2026-01-28 22:50:10,1,0,,14.99,monthly,failed
1026,3542,2026-01-26 03:44:16,1,0,,94.99,yearly,failed
1027,3544,2026-01-29 01:57:43,1,0,,14.99,monthly,failed
1028,3549,2026-01-20 22:28:24,1,1,2026-01-30 07:28:24,35.99,quarterly,paid
1029,3551,2026-01-23 09:31:04,1,1,2026-02-01 07:31:04,94.99,yearly,paid
1030,3554,2026-01-27 13:48:06,1,0,,14.99,monthly,failed
1031,3555,2026-01-22 17:08:19,1,0,,14.99,monthly,failed
1032,3564,2026-01-30 07:00:04,1,0,,14.99,monthly,failed
1033,3566,2026-01-19 20:22:01,1,1,2026-01-29 03:22:01,14.99,monthly,paid
1034,3568,2026-01-19 11:38:27,1,0,,35.99,quarterly,failed
1035,3569,2026-01-29 18:08:22,1,1,2026-02-09 03:08:22,14.99,monthly,paid
1036,3577,2026-01-27 00:30:09,1,0,,14.99,monthly,failed
1037,3578,2026-01-30 02:24:54,1,1,2026-02-05 12:24:54,14.99,monthly,paid
1038,3579,2026-01-30 04:38:21,1,0,,14.99,monthly,failed
1039,3580,2026-01-17 03:43:11,1,0,,35.99,quarterly,failed
1040,3582,2026-01-29 02:07:47,1,0,,35.99,quarterly,failed
1041,3583,2026-01-19 06:15:39,1,0,,14.99,monthly,failed
1042,3587,2026-01-23 15:35:07,1,1,2026-01-29 07:35:07,14.99,monthly,paid
1043,3588,2026-01-28 01:04:18,1,0,,14.99,monthly,failed
1044,3593,2026-01-31 20:49:50,1,0,,14.99,monthly,failed
1045,3600,2026-01-26 04:43:10,1,0,,14.99,monthly,failed
1046,3614,2026-01-17 15:13:14,1,0,,14.99,monthly,failed
1047,3617,2026-01-16 04:59:30,1,0,,35.99,quarterly,failed
1048,3618,2026-01-22 15:53:10,1,1,2026-02-04 03:53:10,94.99,yearly,paid
1049,3620,2026-01-17 14:22:41,1,1,2026-01-30 03:22:41,14.99,monthly,paid
1050,3623,2026-01-21 17:54:30,1,0,,35.99,quarterly,failed
1051,3625,2026-01-30 14:39:44,1,0,,35.99,quarterly,failed
1052,3627,2026-01-28 16:33:10,1,1,2026-02-05 04:33:10,14.99,monthly,paid
1053,3629,2026-01-31 03:56:14,1,1,2026-02-10 13:56:14,35.99,quarterly,paid
1054,3631,2026-01-23 18:15:16,1,0,,14.99,monthly,failed
1055,3637,2026-01-26 02:31:28,1,1,2026-02-03 22:31:28,35.99,quarterly,paid
1056,3644,2026-01-24 00:39:34,1,0,,35.99,quarterly,failed
1057,3647,2026-01-26 18:57:14,1,1,2026-02-07 20:57:14,14.99,monthly,paid
1058,3649,2026-02-02 17:27:44,1,1,2026-02-12 16:27:44,14.99,monthly,paid
1059,3655,2026-01-27 21:47:54,1,1,2026-02-05 13:47:54,14.99,monthly,paid
1060,3656,2026-01-23 15:29:21,1,0,,14.99,monthly,failed
