user_id,registration_date,country,device_type,acquisition_channel,language_level,goal_type,motivation_type,onboarding_version,experiment_period,trial_started_flag,paid_flag
5246,2026-02-04 04:43:15,Germany,ios,instagram_ads,elementary,travel,high,new,after_change,0,0
5247,2026-02-09 04:18:57,Spain,android,instagram_ads,intermediate,self_development,low,new,after_change,0,0
5248,2026-02-14 01:05:34,Germany,ios,paid_search,beginner,work,high,new,after_change,0,0
5249,2026-02-13 14:36:30,Italy,ios,instagram_ads,beginner,travel,medium,new,after_change,1,0
5250,2026-02-08 23:55:39,Poland,android,blog,beginner,self_development,medium,new,after_change,1,0
5251,2026-02-03 02:08:39,Italy,android,paid_search,elementary,exam,medium,new,after_change,0,0
5252,2026-02-06 21:57:30,Italy,ios,organic,intermediate,travel,medium,new,after_change,0,0
5253,2026-02-10 23:56:40,Spain,ios,tiktok_ads,intermediate,work,low,new,after_change,0,0
5254,2026-02-08 20:17:08,Netherlands,ios,organic,beginner,exam,medium,new,after_change,0,0
5255,2026-02-05 20:04:42,Spain,ios,blog,elementary,exam,high,new,after_change,0,0
5256,2026-02-05 19:06:51,Italy,android,blog,elementary,travel,low,new,after_change,0,0
5257,2026-02-01 20:04:33,Spain,android,organic,intermediate,exam,high,new,after_change,0,0
5258,2026-02-05 00:57:13,Spain,ios,instagram_ads,elementary,self_development,medium,new,after_change,0,0
5259,2026-02-10 08:54:38,Italy,android,referral,elementary,self_development,low,new,after_change,1,0
5260,2026-02-04 09:04:53,Poland,android,instagram_ads,elementary,travel,high,new,after_change,0,0
5261,2026-02-14 21:46:47,Italy,ios,instagram_ads,beginner,self_development,high,new,after_change,1,1
5262,2026-02-02 03:41:44,Germany,ios,blog,elementary,travel,low,new,after_change,0,0
5263,2026-02-09 05:49:40,Germany,android,organic,elementary,self_development,high,new,after_change,0,0
5264,2026-02-07 22:50:44,Spain,android,instagram_ads,intermediate,work,medium,new,after_change,0,0
5265,2026-02-12 15:59:24,Spain,android,organic,beginner,self_development,high,new,after_change,0,0
5266,2026-02-13 10:17:16,Brazil,ios,paid_search,intermediate,self_development,medium,new,after_change,1,0
5267,2026-02-08 14:36:32,Spain,android,referral,beginner,self_development,low,new,after_change,0,0
5268,2026-02-09 19:43:51,Poland,ios,tiktok_ads,elementary,travel,low,new,after_change,0,0
5269,2026-02-10 18:50:54,Germany,ios,instagram_ads,intermediate,self_development,medium,new,after_change,0,0
5270,2026-02-08 07:02:52,Netherlands,android,organic,beginner,work,medium,new,after_change,0,0
5271,2026-02-03 14:07:20,Poland,android,referral,elementary,work,high,new,after_change,1,0
5272,2026-02-07 00:00:25,Netherlands,ios,paid_search,elementary,self_development,medium,new,after_change,0,0
5273,2026-02-04 09:09:41,Spain,ios,instagram_ads,intermediate,exam,low,new,after_change,0,0
5274,2026-02-07 12:02:20,Germany,android,organic,beginner,exam,medium,new,after_change,0,0
5275,2026-02-09 14:41:30,Germany,ios,instagram_ads,intermediate,travel,medium,new,after_change,0,0
5276,2026-02-03 22:19:01,Poland,ios,instagram_ads,intermediate,work,high,new,after_change,0,0
5277,2026-02-04 11:48:24,Brazil,ios,paid_search,elementary,travel,medium,new,after_change,0,0
5278,2026-02-12 12:30:23,Germany,ios,instagram_ads,beginner,travel,low,new,after_change,0,0
5279,2026-02-06 06:55:04,Italy,android,paid_search,elementary,self_development,medium,new,after_change,0,0
5280,2026-02-03 18:39:24,Netherlands,ios,tiktok_ads,beginner,work,medium,new,after_change,0,0
5281,2026-02-10 23:37:34,Poland,android,instagram_ads,elementary,travel,medium,new,after_change,0,0
5282,2026-02-11 00:47:06,Spain,android,referral,beginner,work,high,new,after_change,1,0
5283,2026-02-12 13:35:22,Italy,ios,organic,beginner,travel,medium,new,after_change,0,0
5284,2026-02-11 15:21:17,Germany,android,organic,beginner,travel,high,new,after_change,0,0
5285,2026-02-14 21:18:04,Germany,ios,organic,elementary,self_development,high,new,after_change,1,0
5286,2026-02-09 01:09:21,Italy,android,organic,elementary,travel,high,new,after_change,0,0
5287,2026-02-05 00:22:19,Italy,android,instagram_ads,elementary,travel,medium,new,after_change,0,0
5288,2026-02-13 01:56:35,Brazil,android,organic,beginner,travel,low,new,after_change,0,0
5289,2026-02-04 16:58:40,Germany,ios,organic,beginner,exam,high,new,after_change,0,0
5290,2026-02-05 01:47:34,Spain,android,paid_search,beginner,travel,medium,new,after_change,0,0
5291,2026-02-12 14:22:26,Poland,android,instagram_ads,elementary,work,low,new,after_change,0,0
5292,2026-02-13 08:13:24,Poland,ios,tiktok_ads,beginner,self_development,low,new,after_change,0,0
5293,2026-02-05 18:01:06,Spain,ios,paid_search,elementary,work,medium,new,after_change,1,0
5294,2026-02-11 05:04:54,Germany,ios,blog,beginner,travel,medium,new,after_change,1,1
5295,2026-02-13 21:55:29,Netherlands,ios,organic,intermediate,self_development,high,new,after_change,1,0
5296,2026-02-12 04:22:47,Poland,ios,instagram_ads,beginner,work,medium,new,after_change,0,0
5297,2026-02-01 01:40:40,Spain,android,paid_search,beginner,self_development,medium,new,after_change,0,0
5298,2026-02-10 07:17:55,Netherlands,android,referral,beginner,travel,medium,new,after_change,0,0
5299,2026-02-03 09:05:00,Italy,ios,organic,beginner,travel,high,new,after_change,0,0
5300,2026-02-12 20:22:16,Germany,android,blog,beginner,travel,high,new,after_change,0,0
5301,2026-02-01 22:31:31,Brazil,android,tiktok_ads,elementary,work,high,new,after_change,1,0
5302,2026-02-14 21:40:52,Netherlands,android,instagram_ads,elementary,work,high,new,after_change,1,0
5303,2026-02-03 11:34:56,Brazil,android,instagram_ads,beginner,work,low,new,after_change,0,0
5304,2026-02-06 21:10:28,Poland,android,paid_search,intermediate,work,high,new,after_change,1,1
5305,2026-02-04 06:39:09,Netherlands,android,organic,beginner,work,high,new,after_change,0,0
5306,2026-02-12 09:28:32,Brazil,ios,blog,elementary,work,medium,new,after_change,0,0
5307,2026-02-06 12:12:56,Germany,ios,referral,beginner,travel,medium,new,after_change,0,0
5308,2026-02-11 10:10:43,Poland,android,organic,beginner,work,medium,new,after_change,0,0
5309,2026-02-01 22:35:07,Germany,ios,organic,elementary,self_development,high,new,after_change,1,1
5310,2026-02-07 08:09:51,Germany,ios,paid_search,beginner,self_development,low,new,after_change,0,0
5311,2026-02-13 18:06:48,Brazil,ios,tiktok_ads,beginner,travel,low,new,after_change,0,0
5312,2026-02-13 23:27:17,Brazil,android,instagram_ads,elementary,work,medium,new,after_change,0,0
5313,2026-02-03 22:07:15,Italy,ios,tiktok_ads,elementary,travel,high,new,after_change,0,0
5314,2026-02-06 12:31:37,Poland,android,organic,intermediate,work,medium,new,after_change,0,0
5315,2026-02-06 17:27:45,Poland,ios,blog,elementary,work,medium,new,after_change,0,0
5316,2026-02-08 21:59:47,Spain,android,organic,beginner,self_development,high,new,after_change,0,0
5317,2026-02-08 12:32:42,Brazil,android,paid_search,elementary,self_development,medium,new,after_change,0,0
5318,2026-02-02 11:35:47,Italy,android,blog,intermediate,work,high,new,after_change,0,0
5319,2026-02-11 16:15:21,Spain,ios,tiktok_ads,beginner,work,high,new,after_change,0,0
5320,2026-02-04 03:51:37,Poland,ios,instagram_ads,beginner,work,medium,new,after_change,0,0
5321,2026-02-05 09:49:12,Brazil,android,referral,elementary,exam,medium,new,after_change,0,0
5322,2026-02-12 18:28:26,Germany,android,organic,elementary,self_development,medium,new,after_change,1,1
5323,2026-02-10 15:43:23,Netherlands,android,organic,beginner,travel,medium,new,after_change,0,0
5324,2026-02-06 13:14:30,Germany,android,organic,elementary,travel,high,new,after_change,0,0
5325,2026-02-13 18:35:28,Germany,android,paid_search,beginner,exam,high,new,after_change,1,1
5326,2026-02-06 12:24:44,Germany,ios,tiktok_ads,beginner,work,high,new,after_change,0,0
5327,2026-02-08 22:00:23,Germany,android,instagram_ads,elementary,exam,medium,new,after_change,0,0
5328,2026-02-04 10:38:58,Spain,android,paid_search,beginner,travel,high,new,after_change,0,0
5329,2026-02-03 13:33:11,Italy,android,referral,beginner,travel,medium,new,after_change,0,0
5330,2026-02-07 21:10:51,Spain,ios,paid_search,elementary,travel,medium,new,after_change,0,0
5331,2026-02-08 21:10:28,Poland,ios,organic,beginner,self_development,low,new,after_change,0,0
5332,2026-02-12 06:45:16,Brazil,ios,paid_search,intermediate,work,low,new,after_change,0,0
5333,2026-02-06 11:20:37,Germany,ios,tiktok_ads,intermediate,travel,medium,new,after_change,0,0
5334,2026-02-13 12:46:30,Germany,ios,instagram_ads,elementary,travel,low,new,after_change,0,0
5335,2026-02-09 12:04:52,Italy,android,blog,elementary,self_development,low,new,after_change,0,0
5336,2026-02-01 23:33:30,Netherlands,android,referral,intermediate,work,high,new,after_change,0,0
5337,2026-02-11 08:20:17,Italy,ios,referral,elementary,self_development,medium,new,after_change,0,0
5338,2026-02-09 01:08:23,Spain,android,referral,elementary,self_development,high,new,after_change,1,1
5339,2026-02-06 10:49:21,Poland,ios,instagram_ads,beginner,travel,low,new,after_change,0,0
5340,2026-02-07 13:00:13,Poland,ios,blog,intermediate,self_development,medium,new,after_change,0,0
5341,2026-02-05 05:24:06,Italy,android,instagram_ads,beginner,work,high,new,after_change,0,0
5342,2026-02-09 14:23:55,Germany,android,paid_search,beginner,exam,low,new,after_change,0,0
5343,2026-02-08 22:29:44,Italy,ios,organic,elementary,work,low,new,after_change,0,0
5344,2026-02-07 06:17:04,Spain,android,referral,beginner,exam,medium,new,after_change,0,0
5345,2026-02-04 23:49:34,Poland,android,paid_search,beginner,exam,medium,new,after_change,0,0
5346,2026-02-06 13:56:40,Brazil,android,referral,elementary,travel,high,new,after_change,0,0
5347,2026-02-07 23:16:24,Brazil,android,blog,beginner,work,medium,new,after_change,1,0
5348,2026-02-07 14:33:06,Spain,ios,paid_search,intermediate,travel,low,new,after_change,0,0
5349,2026-02-05 07:55:19,Poland,ios,paid_search,intermediate,travel,medium,new,after_change,0,0
5350,2026-02-09 03:33:06,Germany,android,organic,elementary,work,medium,new,after_change,0,0
5351,2026-02-04 04:07:12,Brazil,android,instagram_ads,beginner,exam,high,new,after_change,0,0
5352,2026-02-08 00:19:49,Brazil,ios,tiktok_ads,elementary,travel,medium,new,after_change,0,0
5353,2026-02-02 16:50:26,Poland,ios,paid_search,beginner,travel,medium,new,after_change,1,1
5354,2026-02-07 14:38:25,Brazil,ios,instagram_ads,elementary,self_development,low,new,after_change,0,0
5355,2026-02-11 23:25:02,Netherlands,ios,instagram_ads,beginner,work,medium,new,after_change,0,0
5356,2026-02-12 10:47:33,Brazil,ios,paid_search,beginner,exam,high,new,after_change,0,0
5357,2026-02-10 17:25:01,Netherlands,android,organic,beginner,travel,high,new,after_change,0,0
5358,2026-02-11 10:32:15,Netherlands,ios,organic,intermediate,exam,low,new,after_change,1,1
5359,2026-02-01 22:09:32,Poland,android,referral,beginner,self_development,low,new,after_change,1,0
5360,2026-02-05 18:42:11,Poland,ios,paid_search,beginner,travel,low,new,after_change,0,0
5361,2026-02-10 03:49:41,Brazil,ios,organic,beginner,work,medium,new,after_change,1,0
5362,2026-02-12 04:59:38,Germany,android,paid_search,elementary,travel,medium,new,after_change,0,0
5363,2026-02-09 03:50:14,Netherlands,ios,tiktok_ads,intermediate,travel,medium,new,after_change,0,0
5364,2026-02-12 22:49:35,Germany,ios,tiktok_ads,beginner,exam,high,new,after_change,0,0
5365,2026-02-04 19:44:58,Germany,android,paid_search,beginner,exam,high,new,after_change,0,0
5366,2026-02-03 03:34:24,Poland,ios,instagram_ads,beginner,work,medium,new,after_change,0,0
5367,2026-02-02 05:01:25,Spain,ios,tiktok_ads,elementary,work,medium,new,after_change,0,0
5368,2026-02-09 03:46:52,Brazil,android,referral,elementary,work,medium,new,after_change,0,0
5369,2026-02-10 07:30:07,Italy,ios,tiktok_ads,intermediate,work,high,new,after_change,0,0
5370,2026-02-04 23:51:53,Germany,android,tiktok_ads,intermediate,work,medium,new,after_change,0,0
5371,2026-02-11 23:18:31,Germany,ios,organic,beginner,travel,medium,new,after_change,1,0
5372,2026-02-11 08:21:42,Germany,ios,paid_search,intermediate,travel,low,new,after_change,0,0
5373,2026-02-06 01:00:17,Germany,android,referral,intermediate,self_development,medium,new,after_change,0,0
5374,2026-02-04 08:13:54,Poland,android,organic,elementary,travel,high,new,after_change,1,0
5375,2026-02-11 09:25:07,Poland,ios,paid_search,beginner,work,high,new,after_change,0,0
5376,2026-02-10 09:35:29,Brazil,android,tiktok_ads,elementary,work,medium,new,after_change,0,0
5377,2026-02-03 09:23:02,Germany,android,blog,elementary,exam,high,new,after_change,0,0
5378,2026-02-04 13:43:18,Brazil,android,organic,beginner,self_development,low,new,after_change,0,0
5379,2026-02-07 19:17:05,Germany,android,referral,beginner,exam,medium,new,after_change,0,0
5380,2026-02-08 03:44:39,Netherlands,android,organic,elementary,travel,medium,new,after_change,0,0
5381,2026-02-03 07:45:43,Netherlands,android,referral,elementary,travel,medium,new,after_change,0,0
5382,2026-02-14 06:44:42,Germany,ios,referral,beginner,self_development,high,new,after_change,1,0
5383,2026-02-06 10:35:09,Poland,android,referral,intermediate,self_development,low,new,after_change,0,0
5384,2026-02-06 08:07:09,Poland,android,blog,beginner,self_development,medium,new,after_change,0,0
5385,2026-02-01 20:20:19,Spain,android,blog,beginner,self_development,medium,new,after_change,0,0
5386,2026-02-13 06:14:53,Netherlands,android,blog,beginner,work,medium,new,after_change,0,0
5387,2026-02-04 07:00:30,Netherlands,ios,instagram_ads,elementary,travel,medium,new,after_change,1,0
5388,2026-02-14 19:36:48,Germany,ios,instagram_ads,beginner,exam,medium,new,after_change,0,0
5389,2026-02-07 22:39:42,Germany,android,organic,elementary,exam,medium,new,after_change,0,0
5390,2026-02-13 05:56:59,Netherlands,android,organic,beginner,travel,low,new,after_change,0,0
5391,2026-02-03 12:11:05,Italy,android,tiktok_ads,beginner,exam,medium,new,after_change,0,0
5392,2026-02-03 07:43:51,Brazil,ios,organic,beginner,self_development,high,new,after_change,0,0
5393,2026-02-12 05:10:27,Brazil,android,blog,beginner,travel,medium,new,after_change,0,0
5394,2026-02-12 11:24:18,Netherlands,android,organic,beginner,work,medium,new,after_change,0,0
5395,2026-02-08 14:28:45,Brazil,android,organic,beginner,work,high,new,after_change,0,0
5396,2026-02-01 10:48:07,Germany,ios,organic,elementary,travel,medium,new,after_change,0,0
5397,2026-02-14 05:05:27,Spain,android,organic,elementary,self_development,medium,new,after_change,1,1
5398,2026-02-06 12:08:57,Italy,ios,organic,intermediate,exam,medium,new,after_change,0,0
5399,2026-02-14 02:29:26,Poland,android,instagram_ads,elementary,travel,high,new,after_change,0,0
5400,2026-02-13 04:33:59,Italy,ios,paid_search,beginner,self_development,high,new,after_change,0,0
5401,2026-02-12 22:06:02,Germany,android,referral,elementary,work,medium,new,after_change,0,0
5402,2026-02-10 15:25:14,Brazil,ios,paid_search,beginner,work,high,new,after_change,0,0
5403,2026-02-10 10:12:44,Netherlands,ios,tiktok_ads,elementary,exam,low,new,after_change,1,0
5404,2026-02-08 11:00:02,Germany,ios,tiktok_ads,beginner,self_development,medium,new,after_change,0,0
5405,2026-02-01 08:19:32,Germany,android,organic,intermediate,travel,high,new,after_change,1,1
5406,2026-02-06 10:19:20,Poland,android,organic,elementary,work,medium,new,after_change,0,0
5407,2026-02-11 05:27:42,Netherlands,android,referral,intermediate,exam,low,new,after_change,0,0
5408,2026-02-12 08:55:54,Netherlands,android,tiktok_ads,elementary,self_development,medium,new,after_change,0,0
5409,2026-02-08 20:00:51,Germany,ios,organic,beginner,self_development,medium,new,after_change,0,0
5410,2026-02-10 22:24:41,Brazil,ios,tiktok_ads,beginner,self_development,medium,new,after_change,0,0
5411,2026-02-01 07:18:22,Germany,ios,paid_search,beginner,travel,high,new,after_change,1,0
5412,2026-02-07 13:23:03,Germany,android,organic,elementary,work,medium,new,after_change,0,0
5413,2026-02-08 02:35:44,Brazil,android,organic,intermediate,travel,high,new,after_change,1,1
5414,2026-02-13 11:52:29,Spain,ios,tiktok_ads,beginner,work,medium,new,after_change,0,0
5415,2026-02-05 08:30:48,Italy,android,paid_search,elementary,self_development,high,new,after_change,0,0
5416,2026-02-04 05:15:45,Brazil,android,instagram_ads,beginner,work,medium,new,after_change,0,0
5417,2026-02-05 22:23:57,Germany,android,organic,beginner,travel,low,new,after_change,0,0
5418,2026-02-03 09:15:05,Germany,ios,organic,intermediate,exam,medium,new,after_change,0,0
5419,2026-02-08 19:37:49,Poland,android,organic,beginner,travel,medium,new,after_change,0,0
5420,2026-02-09 23:58:55,Germany,android,instagram_ads,beginner,travel,medium,new,after_change,0,0
5421,2026-02-12 05:10:34,Germany,android,referral,elementary,exam,high,new,after_change,0,0
5422,2026-02-14 14:35:24,Spain,android,tiktok_ads,beginner,self_development,medium,new,after_change,0,0
5423,2026-02-02 00:43:53,Germany,ios,organic,beginner,work,medium,new,after_change,1,0
5424,2026-02-04 11:04:41,Netherlands,android,organic,beginner,work,high,new,after_change,1,0
5425,2026-02-05 05:02:21,Brazil,android,organic,elementary,work,medium,new,after_change,0,0
5426,2026-02-04 11:53:21,Germany,android,referral,intermediate,travel,medium,new,after_change,1,0
5427,2026-02-12 13:58:00,Poland,android,instagram_ads,intermediate,work,low,new,after_change,0,0
5428,2026-02-02 22:52:17,Spain,android,referral,elementary,travel,medium,new,after_change,0,0
5429,2026-02-01 09:59:31,Netherlands,ios,paid_search,elementary,self_development,medium,new,after_change,0,0
5430,2026-02-13 01:08:57,Germany,ios,instagram_ads,elementary,exam,low,new,after_change,0,0
5431,2026-02-14 11:04:12,Netherlands,android,instagram_ads,elementary,travel,high,new,after_change,0,0
5432,2026-02-04 04:04:10,Spain,android,instagram_ads,beginner,travel,medium,new,after_change,0,0
5433,2026-02-05 15:50:21,Brazil,android,instagram_ads,beginner,travel,medium,new,after_change,0,0
5434,2026-02-08 01:04:04,Spain,ios,organic,beginner,self_development,high,new,after_change,1,0
5435,2026-02-08 08:43:07,Italy,android,paid_search,intermediate,self_development,low,new,after_change,0,0
5436,2026-02-14 20:55:59,Germany,android,blog,elementary,self_development,low,new,after_change,0,0
5437,2026-02-06 15:47:44,Italy,android,paid_search,intermediate,work,medium,new,after_change,0,0
5438,2026-02-01 04:04:45,Italy,ios,tiktok_ads,beginner,self_development,medium,new,after_change,0,0
5439,2026-02-06 22:02:46,Spain,ios,blog,beginner,work,medium,new,after_change,0,0
5440,2026-02-08 18:58:45,Spain,android,instagram_ads,intermediate,travel,high,new,after_change,1,0
5441,2026-02-08 05:40:29,Spain,android,instagram_ads,beginner,work,low,new,after_change,0,0
5442,2026-02-08 04:07:44,Italy,android,organic,elementary,work,medium,new,after_change,0,0
5443,2026-02-13 21:59:57,Netherlands,android,tiktok_ads,beginner,work,medium,new,after_change,0,0
5444,2026-02-12 07:18:08,Brazil,ios,blog,intermediate,travel,low,new,after_change,0,0
5445,2026-02-04 12:34:25,Germany,ios,blog,beginner,work,medium,new,after_change,0,0
5446,2026-02-05 23:22:28,Poland,ios,organic,intermediate,work,high,new,after_change,0,0
5447,2026-02-10 08:18:27,Germany,ios,blog,beginner,travel,high,new,after_change,0,0
5448,2026-02-06 17:52:28,Germany,android,paid_search,beginner,travel,low,new,after_change,0,0
5449,2026-02-06 23:56:35,Germany,ios,instagram_ads,intermediate,exam,medium,new,after_change,0,0
5450,2026-02-03 08:25:37,Brazil,android,organic,beginner,work,medium,new,after_change,0,0
5451,2026-02-04 13:28:04,Italy,android,organic,beginner,work,medium,new,after_change,0,0
5452,2026-02-11 08:54:50,Poland,ios,instagram_ads,elementary,self_development,medium,new,after_change,0,0
5453,2026-02-12 19:13:29,Germany,ios,instagram_ads,beginner,work,medium,new,after_change,1,0
5454,2026-02-11 23:39:43,Spain,ios,blog,beginner,work,low,new,after_change,1,1
5455,2026-02-05 07:25:55,Poland,android,paid_search,beginner,travel,medium,new,after_change,0,0
5456,2026-02-02 21:55:07,Brazil,android,referral,elementary,work,high,new,after_change,0,0
5457,2026-02-03 05:39:26,Germany,android,instagram_ads,beginner,travel,low,new,after_change,0,0
5458,2026-02-06 12:12:05,Spain,android,organic,intermediate,self_development,high,new,after_change,0,0
5459,2026-02-08 05:57:56,Netherlands,android,organic,elementary,self_development,low,new,after_change,1,0
5460,2026-02-13 12:00:57,Italy,android,tiktok_ads,beginner,work,low,new,after_change,0,0
5461,2026-02-13 14:00:21,Netherlands,android,referral,elementary,travel,low,new,after_change,0,0
5462,2026-02-01 00:54:34,Germany,android,organic,elementary,travel,high,new,after_change,0,0
5463,2026-02-10 21:44:24,Poland,ios,paid_search,elementary,exam,high,new,after_change,0,0
5464,2026-02-05 04:22:58,Germany,ios,instagram_ads,beginner,self_development,high,new,after_change,0,0
5465,2026-02-03 18:27:41,Poland,android,instagram_ads,elementary,work,medium,new,after_change,0,0
5466,2026-02-08 18:29:39,Spain,android,tiktok_ads,beginner,self_development,low,new,after_change,0,0
5467,2026-02-01 11:23:41,Germany,ios,referral,elementary,travel,medium,new,after_change,0,0
5468,2026-02-05 16:15:19,Brazil,android,paid_search,beginner,exam,high,new,after_change,1,1
5469,2026-02-08 17:32:49,Germany,ios,organic,intermediate,travel,high,new,after_change,0,0
5470,2026-02-04 19:24:25,Germany,android,organic,beginner,work,medium,new,after_change,0,0
5471,2026-02-09 07:22:47,Brazil,android,blog,elementary,exam,high,new,after_change,0,0
5472,2026-02-07 10:34:21,Poland,ios,instagram_ads,elementary,exam,medium,new,after_change,0,0
5473,2026-02-12 04:36:03,Poland,android,organic,beginner,self_development,high,new,after_change,0,0
5474,2026-02-03 12:59:30,Spain,android,referral,beginner,travel,medium,new,after_change,0,0
5475,2026-02-01 19:11:11,Germany,android,instagram_ads,beginner,travel,low,new,after_change,0,0
5476,2026-02-08 09:57:14,Brazil,android,paid_search,elementary,exam,medium,new,after_change,0,0
5477,2026-02-04 14:19:00,Spain,android,organic,elementary,work,low,new,after_change,0,0
5478,2026-02-10 21:26:59,Germany,android,referral,beginner,self_development,low,new,after_change,0,0
5479,2026-02-02 07:20:38,Italy,android,tiktok_ads,elementary,self_development,high,new,after_change,0,0
5480,2026-02-09 01:17:56,Italy,ios,paid_search,beginner,work,high,new,after_change,0,0
5481,2026-02-14 20:35:03,Germany,ios,paid_search,elementary,work,low,new,after_change,0,0
5482,2026-02-02 07:17:05,Poland,ios,paid_search,beginner,exam,medium,new,after_change,1,1
5483,2026-02-05 05:24:40,Netherlands,ios,tiktok_ads,intermediate,travel,low,new,after_change,0,0
5484,2026-02-12 19:43:16,Germany,android,paid_search,elementary,work,high,new,after_change,0,0
5485,2026-02-08 11:16:39,Netherlands,android,paid_search,beginner,travel,low,new,after_change,0,0
5486,2026-02-03 10:47:33,Germany,android,paid_search,elementary,travel,low,new,after_change,0,0
5487,2026-02-03 23:36:41,Germany,ios,blog,elementary,self_development,high,new,after_change,0,0
5488,2026-02-11 16:58:36,Italy,android,instagram_ads,beginner,work,high,new,after_change,0,0
5489,2026-02-13 01:15:38,Netherlands,android,paid_search,beginner,self_development,medium,new,after_change,0,0
5490,2026-02-06 01:08:59,Germany,ios,instagram_ads,beginner,self_development,medium,new,after_change,0,0
5491,2026-02-07 15:12:28,Brazil,android,tiktok_ads,beginner,self_development,high,new,after_change,0,0
5492,2026-02-11 23:00:28,Italy,ios,referral,elementary,self_development,high,new,after_change,0,0
5493,2026-02-03 11:26:51,Spain,android,blog,elementary,travel,low,new,after_change,1,1
5494,2026-02-03 21:18:27,Italy,ios,instagram_ads,beginner,travel,high,new,after_change,0,0
5495,2026-02-11 20:12:32,Poland,android,instagram_ads,beginner,exam,low,new,after_change,0,0
5496,2026-02-03 14:43:06,Spain,android,paid_search,elementary,travel,high,new,after_change,1,1
5497,2026-02-11 18:59:33,Netherlands,android,referral,elementary,work,low,new,after_change,0,0
5498,2026-02-07 23:00:02,Netherlands,ios,tiktok_ads,elementary,self_development,high,new,after_change,0,0
5499,2026-02-14 20:39:05,Poland,ios,paid_search,elementary,exam,high,new,after_change,0,0
5500,2026-02-01 11:03:59,Spain,android,instagram_ads,beginner,travel,low,new,after_change,0,0
5501,2026-02-14 05:50:26,Germany,ios,organic,elementary,exam,high,new,after_change,0,0
5502,2026-02-04 03:41:59,Germany,ios,tiktok_ads,elementary,self_development,high,new,after_change,0,0
5503,2026-02-01 11:47:13,Netherlands,android,paid_search,elementary,self_development,medium,new,after_change,0,0
5504,2026-02-11 03:16:05,Poland,android,paid_search,beginner,exam,medium,new,after_change,1,1
5505,2026-02-08 10:55:46,Poland,android,organic,elementary,travel,medium,new,after_change,0,0
5506,2026-02-12 17:21:39,Netherlands,ios,organic,beginner,self_development,high,new,after_change,0,0
5507,2026-02-02 12:24:24,Germany,android,organic,beginner,exam,low,new,after_change,0,0
5508,2026-02-02 03:08:37,Germany,android,tiktok_ads,beginner,work,high,new,after_change,0,0
5509,2026-02-08 22:35:44,Poland,ios,tiktok_ads,elementary,self_development,low,new,after_change,0,0
5510,2026-02-13 08:22:41,Brazil,ios,instagram_ads,elementary,work,medium,new,after_change,0,0
5511,2026-02-06 16:20:11,Poland,ios,paid_search,beginner,self_development,high,new,after_change,0,0
5512,2026-02-12 03:57:56,Germany,android,referral,beginner,self_development,medium,new,after_change,0,0
5513,2026-02-13 16:29:11,Spain,ios,referral,beginner,travel,medium,new,after_change,0,0
5514,2026-02-13 04:12:50,Italy,android,instagram_ads,elementary,work,medium,new,after_change,0,0
5515,2026-02-08 02:54:45,Germany,ios,tiktok_ads,elementary,travel,medium,new,after_change,1,1
5516,2026-02-10 18:40:19,Germany,ios,referral,elementary,work,medium,new,after_change,0,0
5517,2026-02-08 08:37:25,Netherlands,android,tiktok_ads,elementary,travel,medium,new,after_change,1,0
5518,2026-02-10 10:30:55,Netherlands,android,organic,intermediate,work,high,new,after_change,1,0
5519,2026-02-08 22:32:28,Italy,android,instagram_ads,beginner,travel,medium,new,after_change,0,0
5520,2026-02-08 08:25:52,Italy,android,organic,intermediate,self_development,medium,new,after_change,0,0
5521,2026-02-07 02:46:03,Poland,ios,referral,beginner,travel,low,new,after_change,0,0
5522,2026-02-10 03:20:11,Germany,android,tiktok_ads,elementary,travel,low,new,after_change,0,0
5523,2026-02-11 12:22:09,Brazil,ios,blog,elementary,travel,high,new,after_change,0,0
5524,2026-02-13 20:49:15,Italy,android,organic,intermediate,work,medium,new,after_change,0,0
5525,2026-02-09 14:02:41,Spain,android,instagram_ads,beginner,travel,medium,new,after_change,0,0
5526,2026-02-02 09:46:31,Italy,android,tiktok_ads,elementary,self_development,medium,new,after_change,0,0
5527,2026-02-09 05:23:34,Netherlands,ios,referral,elementary,work,high,new,after_change,0,0
5528,2026-02-05 10:05:48,Germany,ios,referral,intermediate,self_development,low,new,after_change,0,0
5529,2026-02-01 09:00:33,Brazil,android,organic,beginner,travel,high,new,after_change,1,0
5530,2026-02-02 00:20:41,Netherlands,android,blog,elementary,travel,low,new,after_change,0,0
5531,2026-02-09 06:40:39,Germany,ios,blog,beginner,self_development,medium,new,after_change,0,0
5532,2026-02-14 05:27:16,Spain,ios,blog,intermediate,work,high,new,after_change,1,0
5533,2026-02-08 01:52:19,Poland,ios,instagram_ads,elementary,travel,medium,new,after_change,0,0
5534,2026-02-07 05:36:33,Germany,android,referral,elementary,travel,medium,new,after_change,1,0
5535,2026-02-02 05:47:23,Spain,android,organic,elementary,self_development,high,new,after_change,0,0
5536,2026-02-10 10:54:56,Netherlands,android,paid_search,elementary,travel,medium,new,after_change,0,0
5537,2026-02-01 18:38:17,Poland,android,organic,elementary,work,medium,new,after_change,0,0
5538,2026-02-12 18:36:58,Brazil,android,instagram_ads,beginner,self_development,high,new,after_change,0,0
5539,2026-02-12 10:18:44,Italy,ios,blog,intermediate,exam,medium,new,after_change,0,0
