event_id,user_id,event_time,event_name,step_number,step_name
34387,6856,2026-02-13 07:10:59,level_screen_viewed,4,level_selection
34388,6856,2026-02-13 07:11:32,motivation_screen_viewed,5,motivation_selection
34389,6857,2026-02-10 16:30:15,registration_completed,1,registration
34390,6857,2026-02-10 16:31:15,onboarding_started,2,onboarding_start
34391,6857,2026-02-10 16:31:52,goal_screen_viewed,3,goal_selection
34392,6857,2026-02-10 16:31:56,level_screen_viewed,4,level_selection
34393,6857,2026-02-10 16:37:15,onboarding_completed,6,onboarding_complete
34394,6857,2026-02-10 16:48:15,first_lesson_started,7,lesson_1_start
34395,6858,2026-02-13 22:33:40,registration_completed,1,registration
34396,6858,2026-02-13 22:37:40,onboarding_started,2,onboarding_start
34397,6858,2026-02-13 22:38:20,goal_screen_viewed,3,goal_selection
34398,6858,2026-02-13 22:38:36,level_screen_viewed,4,level_selection
34399,6858,2026-02-13 22:40:22,motivation_screen_viewed,5,motivation_selection
34400,6859,2026-02-06 23:47:23,registration_completed,1,registration
34401,6860,2026-02-12 12:03:43,registration_completed,1,registration
34402,6860,2026-02-12 12:04:43,onboarding_started,2,onboarding_start
34403,6860,2026-02-12 12:05:33,goal_screen_viewed,3,goal_selection
34404,6860,2026-02-12 12:05:39,level_screen_viewed,4,level_selection
34405,6860,2026-02-12 12:07:09,motivation_screen_viewed,5,motivation_selection
34406,6860,2026-02-12 12:13:43,onboarding_completed,6,onboarding_complete
34407,6860,2026-02-12 12:29:43,first_lesson_started,7,lesson_1_start
34408,6860,2026-02-12 12:42:43,first_lesson_completed,8,lesson_1_complete
34409,6860,2026-02-13 11:03:43,trial_started,9,trial_start
34410,6861,2026-02-11 04:21:42,registration_completed,1,registration
34411,6862,2026-02-08 21:00:34,registration_completed,1,registration
34412,6862,2026-02-08 21:03:34,onboarding_started,2,onboarding_start
34414,6862,2026-02-08 21:04:21,level_screen_viewed,4,level_selection
34416,6862,2026-02-08 21:04:34,onboarding_completed,6,onboarding_complete
34413,6862,2026-02-08 21:04:42,goal_screen_viewed,3,goal_selection
34415,6862,2026-02-08 21:06:12,motivation_screen_viewed,5,motivation_selection
34417,6862,2026-02-08 21:27:34,first_lesson_started,7,lesson_1_start
34418,6862,2026-02-08 21:44:34,first_lesson_completed,8,lesson_1_complete
34419,6863,2026-02-03 12:18:49,registration_completed,1,registration
34420,6863,2026-02-03 12:19:49,onboarding_started,2,onboarding_start
34422,6863,2026-02-03 12:20:49,onboarding_completed,6,onboarding_complete
34421,6863,2026-02-03 12:21:31,level_screen_viewed,4,level_selection
34423,6863,2026-02-03 12:43:49,first_lesson_started,7,lesson_1_start
34424,6864,2026-02-08 19:21:11,registration_completed,1,registration
34425,6864,2026-02-08 19:23:11,onboarding_started,2,onboarding_start
34426,6864,2026-02-08 19:23:26,goal_screen_viewed,3,goal_selection
34428,6864,2026-02-08 19:24:20,motivation_screen_viewed,5,motivation_selection
34427,6864,2026-02-08 19:24:53,level_screen_viewed,4,level_selection
34429,6864,2026-02-08 19:30:11,onboarding_completed,6,onboarding_complete
34430,6864,2026-02-08 19:33:11,first_lesson_started,7,lesson_1_start
34431,6865,2026-02-13 14:51:12,registration_completed,1,registration
34432,6865,2026-02-13 14:54:12,onboarding_started,2,onboarding_start
34435,6865,2026-02-13 14:54:12,onboarding_completed,6,onboarding_complete
34433,6865,2026-02-13 14:54:34,goal_screen_viewed,3,goal_selection
34434,6865,2026-02-13 14:56:17,motivation_screen_viewed,5,motivation_selection
34436,6865,2026-02-13 15:01:12,first_lesson_started,7,lesson_1_start
34437,6865,2026-02-13 15:07:12,first_lesson_completed,8,lesson_1_complete
34438,6866,2026-02-14 18:49:41,registration_completed,1,registration
34439,6866,2026-02-14 18:51:41,onboarding_started,2,onboarding_start
34440,6866,2026-02-14 18:52:15,goal_screen_viewed,3,goal_selection
34442,6866,2026-02-14 18:52:50,motivation_screen_viewed,5,motivation_selection
34441,6866,2026-02-14 18:53:06,level_screen_viewed,4,level_selection
34444,6866,2026-02-14 18:59:41,first_lesson_started,7,lesson_1_start
34443,6866,2026-02-14 19:00:41,onboarding_completed,6,onboarding_complete
34445,6866,2026-02-14 19:08:41,first_lesson_completed,8,lesson_1_complete
34446,6867,2026-02-07 06:33:01,registration_completed,1,registration
34447,6867,2026-02-07 06:34:01,onboarding_started,2,onboarding_start
34449,6867,2026-02-07 06:34:46,level_screen_viewed,4,level_selection
34448,6867,2026-02-07 06:34:51,goal_screen_viewed,3,goal_selection
34450,6867,2026-02-07 06:36:08,motivation_screen_viewed,5,motivation_selection
34451,6868,2026-02-04 11:17:41,registration_completed,1,registration
34452,6868,2026-02-04 11:20:41,onboarding_started,2,onboarding_start
34453,6868,2026-02-04 11:21:11,goal_screen_viewed,3,goal_selection
34454,6868,2026-02-04 11:22:22,level_screen_viewed,4,level_selection
34455,6868,2026-02-04 11:23:25,motivation_screen_viewed,5,motivation_selection
34456,6868,2026-02-04 11:28:41,onboarding_completed,6,onboarding_complete
34457,6868,2026-02-04 11:35:41,first_lesson_started,7,lesson_1_start
34458,6868,2026-02-04 12:01:41,first_lesson_completed,8,lesson_1_complete
34459,6869,2026-02-11 11:09:45,registration_completed,1,registration
34460,6869,2026-02-11 11:13:45,onboarding_started,2,onboarding_start
34464,6869,2026-02-11 11:13:45,onboarding_completed,6,onboarding_complete
34461,6869,2026-02-11 11:14:39,goal_screen_viewed,3,goal_selection
34462,6869,2026-02-11 11:15:18,level_screen_viewed,4,level_selection
34463,6869,2026-02-11 11:15:45,motivation_screen_viewed,5,motivation_selection
34465,6869,2026-02-11 11:16:45,first_lesson_started,7,lesson_1_start
34466,6869,2026-02-11 11:48:45,first_lesson_completed,8,lesson_1_complete
34467,6869,2026-02-13 01:09:45,trial_started,9,trial_start
34468,6870,2026-02-02 01:31:07,registration_completed,1,registration
34469,6870,2026-02-02 01:35:07,onboarding_started,2,onboarding_start
34471,6870,2026-02-02 01:35:46,level_screen_viewed,4,level_selection
34470,6870,2026-02-02 01:36:16,goal_screen_viewed,3,goal_selection
34472,6870,2026-02-02 01:37:17,motivation_screen_viewed,5,motivation_selection
34473,6870,2026-02-02 01:42:07,onboarding_completed,6,onboarding_complete
34474,6870,2026-02-02 01:47:07,first_lesson_started,7,lesson_1_start
34475,6870,2026-02-02 02:10:07,first_lesson_completed,8,lesson_1_complete
34476,6871,2026-02-03 02:46:02,registration_completed,1,registration
34477,6871,2026-02-03 02:49:02,onboarding_started,2,onboarding_start
34478,6871,2026-02-03 02:49:40,goal_screen_viewed,3,goal_selection
34479,6871,2026-02-03 02:50:51,level_screen_viewed,4,level_selection
34480,6871,2026-02-03 02:51:29,motivation_screen_viewed,5,motivation_selection
34481,6871,2026-02-03 02:53:02,onboarding_completed,6,onboarding_complete
34482,6871,2026-02-03 03:00:02,first_lesson_started,7,lesson_1_start
34483,6871,2026-02-03 03:07:02,first_lesson_completed,8,lesson_1_complete
34484,6871,2026-02-04 17:46:02,trial_started,9,trial_start
34485,6871,2026-02-15 08:46:02,payment_successful,10,payment
34486,6872,2026-02-08 20:48:43,registration_completed,1,registration
34487,6872,2026-02-08 20:49:43,onboarding_started,2,onboarding_start
34488,6872,2026-02-08 20:50:38,goal_screen_viewed,3,goal_selection
34490,6872,2026-02-08 20:51:09,motivation_screen_viewed,5,motivation_selection
34489,6872,2026-02-08 20:51:20,level_screen_viewed,4,level_selection
34491,6873,2026-02-14 20:42:29,registration_completed,1,registration
34492,6873,2026-02-14 20:44:29,onboarding_started,2,onboarding_start
34493,6873,2026-02-14 20:45:31,goal_screen_viewed,3,goal_selection
34494,6873,2026-02-14 20:45:57,level_screen_viewed,4,level_selection
34495,6873,2026-02-14 20:46:44,motivation_screen_viewed,5,motivation_selection
34496,6873,2026-02-14 20:48:29,onboarding_completed,6,onboarding_complete
34497,6873,2026-02-14 20:48:29,first_lesson_started,7,lesson_1_start
34498,6874,2026-02-05 14:28:19,registration_completed,1,registration
34499,6875,2026-02-07 04:57:24,registration_completed,1,registration
34500,6875,2026-02-07 04:57:24,onboarding_started,2,onboarding_start
34501,6875,2026-02-07 04:58:09,goal_screen_viewed,3,goal_selection
34502,6875,2026-02-07 04:58:19,level_screen_viewed,4,level_selection
34503,6875,2026-02-07 04:59:32,motivation_screen_viewed,5,motivation_selection
34504,6876,2026-02-05 12:18:20,registration_completed,1,registration
34505,6876,2026-02-05 12:21:20,onboarding_started,2,onboarding_start
34507,6876,2026-02-05 12:22:07,level_screen_viewed,4,level_selection
34506,6876,2026-02-05 12:22:20,goal_screen_viewed,3,goal_selection
34508,6876,2026-02-05 12:23:31,motivation_screen_viewed,5,motivation_selection
34509,6876,2026-02-05 12:24:20,onboarding_completed,6,onboarding_complete
34510,6877,2026-02-07 04:00:34,registration_completed,1,registration
34511,6877,2026-02-07 04:02:34,onboarding_started,2,onboarding_start
34512,6877,2026-02-07 04:02:58,goal_screen_viewed,3,goal_selection
34513,6877,2026-02-07 04:03:15,level_screen_viewed,4,level_selection
34514,6877,2026-02-07 04:04:14,motivation_screen_viewed,5,motivation_selection
34515,6877,2026-02-07 04:04:34,onboarding_completed,6,onboarding_complete
34516,6877,2026-02-07 04:23:34,first_lesson_started,7,lesson_1_start
34517,6877,2026-02-07 04:36:34,first_lesson_completed,8,lesson_1_complete
34518,6877,2026-02-07 13:00:34,trial_started,9,trial_start
34519,6878,2026-02-01 02:22:50,registration_completed,1,registration
34520,6878,2026-02-01 02:24:50,onboarding_started,2,onboarding_start
34524,6878,2026-02-01 02:24:50,onboarding_completed,6,onboarding_complete
34522,6878,2026-02-01 02:25:42,level_screen_viewed,4,level_selection
34521,6878,2026-02-01 02:25:45,goal_screen_viewed,3,goal_selection
34523,6878,2026-02-01 02:25:57,motivation_screen_viewed,5,motivation_selection
34525,6878,2026-02-01 02:48:50,first_lesson_started,7,lesson_1_start
34526,6879,2026-02-09 07:49:36,registration_completed,1,registration
34531,6879,2026-02-09 07:51:36,onboarding_completed,6,onboarding_complete
34527,6879,2026-02-09 07:53:36,onboarding_started,2,onboarding_start
34528,6879,2026-02-09 07:54:21,goal_screen_viewed,3,goal_selection
34529,6879,2026-02-09 07:54:33,level_screen_viewed,4,level_selection
34530,6879,2026-02-09 07:55:50,motivation_screen_viewed,5,motivation_selection
34532,6879,2026-02-09 08:04:36,first_lesson_started,7,lesson_1_start
34533,6879,2026-02-09 08:15:36,first_lesson_completed,8,lesson_1_complete
34534,6879,2026-02-09 13:49:36,trial_started,9,trial_start
34535,6879,2026-02-17 13:49:36,payment_successful,10,payment
34536,6880,2026-02-09 08:20:11,registration_completed,1,registration
34537,6880,2026-02-09 08:22:11,onboarding_started,2,onboarding_start
34538,6880,2026-02-09 08:22:34,goal_screen_viewed,3,goal_selection
34539,6880,2026-02-09 08:23:01,level_screen_viewed,4,level_selection
34540,6880,2026-02-09 08:23:22,motivation_screen_viewed,5,motivation_selection
34541,6881,2026-02-05 10:01:45,registration_completed,1,registration
34542,6881,2026-02-05 10:02:45,onboarding_started,2,onboarding_start
34543,6881,2026-02-05 10:03:13,goal_screen_viewed,3,goal_selection
34544,6881,2026-02-05 10:04:15,level_screen_viewed,4,level_selection
34545,6881,2026-02-05 10:04:55,motivation_screen_viewed,5,motivation_selection
34546,6881,2026-02-05 10:10:45,onboarding_completed,6,onboarding_complete
34547,6882,2026-02-04 16:42:55,registration_completed,1,registration
34548,6882,2026-02-04 16:43:55,onboarding_started,2,onboarding_start
34549,6882,2026-02-04 16:44:23,goal_screen_viewed,3,goal_selection
34550,6882,2026-02-04 16:45:36,motivation_screen_viewed,5,motivation_selection
34551,6883,2026-02-11 15:53:57,registration_completed,1,registration
34552,6883,2026-02-11 15:55:57,onboarding_started,2,onboarding_start
34553,6883,2026-02-11 15:56:27,goal_screen_viewed,3,goal_selection
34554,6883,2026-02-11 15:56:57,level_screen_viewed,4,level_selection
34555,6883,2026-02-11 15:58:57,onboarding_completed,6,onboarding_complete
34556,6883,2026-02-11 16:17:57,first_lesson_started,7,lesson_1_start
34557,6884,2026-02-03 15:07:13,registration_completed,1,registration
34558,6884,2026-02-03 15:10:13,onboarding_started,2,onboarding_start
34559,6884,2026-02-03 15:11:21,goal_screen_viewed,3,goal_selection
34561,6884,2026-02-03 15:11:24,motivation_screen_viewed,5,motivation_selection
34560,6884,2026-02-03 15:11:52,level_screen_viewed,4,level_selection
34562,6885,2026-02-01 15:48:52,registration_completed,1,registration
34563,6885,2026-02-01 15:51:52,onboarding_started,2,onboarding_start
34564,6885,2026-02-01 15:52:38,goal_screen_viewed,3,goal_selection
34565,6885,2026-02-01 15:53:18,level_screen_viewed,4,level_selection
34566,6885,2026-02-01 15:53:21,motivation_screen_viewed,5,motivation_selection
34567,6885,2026-02-01 16:00:52,onboarding_completed,6,onboarding_complete
34568,6885,2026-02-01 16:03:52,first_lesson_started,7,lesson_1_start
34569,6885,2026-02-01 16:33:52,first_lesson_completed,8,lesson_1_complete
34570,6886,2026-02-01 13:35:06,registration_completed,1,registration
34571,6886,2026-02-01 13:38:06,onboarding_started,2,onboarding_start
34575,6886,2026-02-01 13:38:06,onboarding_completed,6,onboarding_complete
34572,6886,2026-02-01 13:39:11,goal_screen_viewed,3,goal_selection
34573,6886,2026-02-01 13:39:46,level_screen_viewed,4,level_selection
34574,6886,2026-02-01 13:40:39,motivation_screen_viewed,5,motivation_selection
34577,6886,2026-02-01 13:53:06,first_lesson_completed,8,lesson_1_complete
34576,6886,2026-02-01 13:57:06,first_lesson_started,7,lesson_1_start
34578,6886,2026-02-03 02:35:06,trial_started,9,trial_start
34579,6887,2026-02-13 08:16:09,registration_completed,1,registration
34580,6887,2026-02-13 08:17:09,onboarding_started,2,onboarding_start
34582,6887,2026-02-13 08:17:46,level_screen_viewed,4,level_selection
34581,6887,2026-02-13 08:18:12,goal_screen_viewed,3,goal_selection
34583,6887,2026-02-13 08:19:10,motivation_screen_viewed,5,motivation_selection
34584,6887,2026-02-13 08:27:09,onboarding_completed,6,onboarding_complete
34585,6888,2026-02-06 02:25:31,registration_completed,1,registration
34586,6888,2026-02-06 02:26:31,onboarding_started,2,onboarding_start
34587,6888,2026-02-06 02:27:34,goal_screen_viewed,3,goal_selection
34588,6888,2026-02-06 02:27:36,level_screen_viewed,4,level_selection
34589,6888,2026-02-06 02:28:15,motivation_screen_viewed,5,motivation_selection
34590,6888,2026-02-06 02:36:31,onboarding_completed,6,onboarding_complete
34591,6889,2026-02-02 10:12:56,registration_completed,1,registration
34596,6889,2026-02-02 10:14:56,onboarding_completed,6,onboarding_complete
34592,6889,2026-02-02 10:15:56,onboarding_started,2,onboarding_start
34593,6889,2026-02-02 10:16:38,goal_screen_viewed,3,goal_selection
34595,6889,2026-02-02 10:17:28,motivation_screen_viewed,5,motivation_selection
34594,6889,2026-02-02 10:17:33,level_screen_viewed,4,level_selection
34597,6889,2026-02-02 10:29:56,first_lesson_started,7,lesson_1_start
34598,6889,2026-02-02 10:31:56,first_lesson_completed,8,lesson_1_complete
34599,6889,2026-02-02 13:12:56,trial_started,9,trial_start
34600,6889,2026-02-14 21:12:56,payment_successful,10,payment
34601,6890,2026-02-13 07:20:00,registration_completed,1,registration
34602,6890,2026-02-13 07:21:00,onboarding_started,2,onboarding_start
34603,6890,2026-02-13 07:21:21,goal_screen_viewed,3,goal_selection
34604,6890,2026-02-13 07:22:04,level_screen_viewed,4,level_selection
34605,6890,2026-02-13 07:22:18,motivation_screen_viewed,5,motivation_selection
34606,6890,2026-02-13 07:29:00,onboarding_completed,6,onboarding_complete
34607,6891,2026-02-03 01:56:14,registration_completed,1,registration
34608,6891,2026-02-03 01:57:14,onboarding_started,2,onboarding_start
34609,6891,2026-02-03 01:57:38,goal_screen_viewed,3,goal_selection
34610,6891,2026-02-03 01:58:30,level_screen_viewed,4,level_selection
34611,6891,2026-02-03 01:59:34,motivation_screen_viewed,5,motivation_selection
34612,6891,2026-02-03 02:02:14,onboarding_completed,6,onboarding_complete
34613,6892,2026-02-05 17:07:17,registration_completed,1,registration
34614,6892,2026-02-05 17:09:17,onboarding_started,2,onboarding_start
34615,6892,2026-02-05 17:09:41,goal_screen_viewed,3,goal_selection
34616,6892,2026-02-05 17:11:04,level_screen_viewed,4,level_selection
34617,6892,2026-02-05 17:11:30,motivation_screen_viewed,5,motivation_selection
34618,6892,2026-02-05 17:13:17,onboarding_completed,6,onboarding_complete
34620,6892,2026-02-05 17:21:17,first_lesson_completed,8,lesson_1_complete
34619,6892,2026-02-05 17:24:17,first_lesson_started,7,lesson_1_start
34621,6892,2026-02-06 23:07:17,trial_started,9,trial_start
34622,6893,2026-02-01 06:57:03,registration_completed,1,registration
34623,6893,2026-02-01 06:57:03,onboarding_started,2,onboarding_start
34624,6893,2026-02-01 06:58:04,goal_screen_viewed,3,goal_selection
34625,6893,2026-02-01 06:58:06,level_screen_viewed,4,level_selection
34626,6893,2026-02-01 07:09:03,onboarding_completed,6,onboarding_complete
34628,6893,2026-02-01 07:10:03,first_lesson_completed,8,lesson_1_complete
34627,6893,2026-02-01 07:18:03,first_lesson_started,7,lesson_1_start
34629,6894,2026-02-10 12:10:08,registration_completed,1,registration
34630,6894,2026-02-10 12:12:08,onboarding_started,2,onboarding_start
34631,6894,2026-02-10 12:12:42,goal_screen_viewed,3,goal_selection
34633,6894,2026-02-10 12:13:21,motivation_screen_viewed,5,motivation_selection
34632,6894,2026-02-10 12:13:34,level_screen_viewed,4,level_selection
34634,6894,2026-02-10 12:18:08,onboarding_completed,6,onboarding_complete
34635,6895,2026-02-10 18:57:54,registration_completed,1,registration
34636,6895,2026-02-10 18:58:54,onboarding_started,2,onboarding_start
34637,6895,2026-02-10 18:59:41,goal_screen_viewed,3,goal_selection
34638,6895,2026-02-10 19:00:08,level_screen_viewed,4,level_selection
34640,6895,2026-02-10 19:04:54,first_lesson_started,7,lesson_1_start
34639,6895,2026-02-10 19:06:54,onboarding_completed,6,onboarding_complete
34641,6895,2026-02-10 19:23:54,first_lesson_completed,8,lesson_1_complete
34642,6895,2026-02-12 03:57:54,trial_started,9,trial_start
34643,6895,2026-02-22 00:57:54,payment_successful,10,payment
34644,6896,2026-02-11 14:11:59,registration_completed,1,registration
34645,6896,2026-02-11 14:15:59,onboarding_started,2,onboarding_start
34646,6896,2026-02-11 14:17:06,level_screen_viewed,4,level_selection
34647,6896,2026-02-11 14:18:16,motivation_screen_viewed,5,motivation_selection
34648,6897,2026-02-04 16:22:57,registration_completed,1,registration
34649,6897,2026-02-04 16:22:57,onboarding_started,2,onboarding_start
34650,6897,2026-02-04 16:23:28,goal_screen_viewed,3,goal_selection
34651,6897,2026-02-04 16:24:35,level_screen_viewed,4,level_selection
34652,6897,2026-02-04 16:25:32,motivation_screen_viewed,5,motivation_selection
34653,6897,2026-02-04 16:32:57,onboarding_completed,6,onboarding_complete
34655,6897,2026-02-04 16:40:57,first_lesson_completed,8,lesson_1_complete
34654,6897,2026-02-04 16:42:57,first_lesson_started,7,lesson_1_start
34656,6898,2026-02-05 14:14:30,registration_completed,1,registration
34657,6898,2026-02-05 14:18:30,onboarding_started,2,onboarding_start
34658,6898,2026-02-05 14:19:22,goal_screen_viewed,3,goal_selection
34659,6898,2026-02-05 14:19:56,level_screen_viewed,4,level_selection
34660,6898,2026-02-05 14:20:22,motivation_screen_viewed,5,motivation_selection
34661,6898,2026-02-05 14:21:30,onboarding_completed,6,onboarding_complete
34662,6898,2026-02-05 14:33:30,first_lesson_started,7,lesson_1_start
34663,6898,2026-02-05 14:54:30,first_lesson_completed,8,lesson_1_complete
34664,6899,2026-02-14 03:12:29,registration_completed,1,registration
34665,6899,2026-02-14 03:14:29,onboarding_started,2,onboarding_start
34666,6899,2026-02-14 03:14:45,goal_screen_viewed,3,goal_selection
34667,6899,2026-02-14 03:15:32,level_screen_viewed,4,level_selection
34668,6899,2026-02-14 03:15:58,motivation_screen_viewed,5,motivation_selection
34669,6900,2026-02-12 12:04:16,registration_completed,1,registration
34674,6900,2026-02-12 12:07:16,onboarding_completed,6,onboarding_complete
34670,6900,2026-02-12 12:08:16,onboarding_started,2,onboarding_start
34671,6900,2026-02-12 12:08:42,goal_screen_viewed,3,goal_selection
34672,6900,2026-02-12 12:09:21,level_screen_viewed,4,level_selection
34673,6900,2026-02-12 12:09:35,motivation_screen_viewed,5,motivation_selection
34675,6901,2026-02-01 12:29:05,registration_completed,1,registration
34676,6901,2026-02-01 12:31:05,onboarding_started,2,onboarding_start
34677,6901,2026-02-01 12:31:30,goal_screen_viewed,3,goal_selection
34678,6901,2026-02-01 12:31:57,level_screen_viewed,4,level_selection
34679,6901,2026-02-01 12:32:33,motivation_screen_viewed,5,motivation_selection
34680,6901,2026-02-01 12:35:05,onboarding_completed,6,onboarding_complete
34681,6901,2026-02-01 12:35:05,first_lesson_started,7,lesson_1_start
34682,6902,2026-02-10 16:28:17,registration_completed,1,registration
34683,6902,2026-02-10 16:32:17,onboarding_started,2,onboarding_start
34684,6902,2026-02-10 16:33:00,goal_screen_viewed,3,goal_selection
34685,6902,2026-02-10 16:33:01,level_screen_viewed,4,level_selection
34686,6902,2026-02-10 16:34:45,motivation_screen_viewed,5,motivation_selection
34687,6903,2026-02-12 09:04:50,registration_completed,1,registration
34688,6903,2026-02-12 09:05:50,onboarding_started,2,onboarding_start
34689,6903,2026-02-12 09:06:16,goal_screen_viewed,3,goal_selection
34690,6903,2026-02-12 09:07:02,level_screen_viewed,4,level_selection
34691,6903,2026-02-12 09:07:23,motivation_screen_viewed,5,motivation_selection
34692,6903,2026-02-12 09:13:50,onboarding_completed,6,onboarding_complete
34693,6903,2026-02-12 09:31:50,first_lesson_started,7,lesson_1_start
34694,6903,2026-02-12 09:44:50,first_lesson_completed,8,lesson_1_complete
34695,6904,2026-02-08 19:54:19,registration_completed,1,registration
34696,6904,2026-02-08 19:55:19,onboarding_started,2,onboarding_start
34697,6904,2026-02-08 19:56:08,goal_screen_viewed,3,goal_selection
34698,6904,2026-02-08 19:56:20,level_screen_viewed,4,level_selection
34699,6904,2026-02-08 19:57:30,motivation_screen_viewed,5,motivation_selection
34700,6904,2026-02-08 20:00:19,onboarding_completed,6,onboarding_complete
34701,6904,2026-02-08 20:07:19,first_lesson_started,7,lesson_1_start
34702,6904,2026-02-08 20:18:19,first_lesson_completed,8,lesson_1_complete
34703,6905,2026-02-09 23:00:31,registration_completed,1,registration
34704,6905,2026-02-09 23:01:31,onboarding_started,2,onboarding_start
34705,6905,2026-02-09 23:02:29,goal_screen_viewed,3,goal_selection
34707,6905,2026-02-09 23:02:46,motivation_screen_viewed,5,motivation_selection
34706,6905,2026-02-09 23:03:20,level_screen_viewed,4,level_selection
34708,6905,2026-02-09 23:05:31,onboarding_completed,6,onboarding_complete
34710,6905,2026-02-09 23:18:31,first_lesson_completed,8,lesson_1_complete
34709,6905,2026-02-09 23:22:31,first_lesson_started,7,lesson_1_start
34711,6906,2026-02-01 00:20:00,registration_completed,1,registration
34712,6906,2026-02-01 00:23:00,onboarding_started,2,onboarding_start
34713,6906,2026-02-01 00:23:39,goal_screen_viewed,3,goal_selection
34715,6906,2026-02-01 00:24:12,motivation_screen_viewed,5,motivation_selection
34714,6906,2026-02-01 00:24:38,level_screen_viewed,4,level_selection
34716,6906,2026-02-01 00:26:00,onboarding_completed,6,onboarding_complete
34717,6906,2026-02-01 00:32:00,first_lesson_started,7,lesson_1_start
34718,6906,2026-02-01 00:46:00,first_lesson_completed,8,lesson_1_complete
34719,6906,2026-02-02 20:20:00,trial_started,9,trial_start
34720,6906,2026-02-11 00:20:00,payment_successful,10,payment
34721,6907,2026-02-01 10:05:51,registration_completed,1,registration
34722,6907,2026-02-01 10:07:51,onboarding_started,2,onboarding_start
34723,6907,2026-02-01 10:08:18,goal_screen_viewed,3,goal_selection
34724,6907,2026-02-01 10:08:55,level_screen_viewed,4,level_selection
34725,6907,2026-02-01 10:09:53,motivation_screen_viewed,5,motivation_selection
34726,6908,2026-02-01 11:47:25,registration_completed,1,registration
34727,6908,2026-02-01 11:50:25,onboarding_started,2,onboarding_start
34728,6908,2026-02-01 11:50:49,goal_screen_viewed,3,goal_selection
34729,6908,2026-02-01 11:51:23,level_screen_viewed,4,level_selection
34730,6908,2026-02-01 11:52:03,motivation_screen_viewed,5,motivation_selection
34731,6908,2026-02-01 11:52:25,onboarding_completed,6,onboarding_complete
34732,6908,2026-02-01 11:56:25,first_lesson_started,7,lesson_1_start
34733,6908,2026-02-01 12:21:25,first_lesson_completed,8,lesson_1_complete
34734,6909,2026-02-03 05:24:58,registration_completed,1,registration
34735,6909,2026-02-03 05:28:58,onboarding_started,2,onboarding_start
34736,6909,2026-02-03 05:30:03,level_screen_viewed,4,level_selection
34737,6909,2026-02-03 05:30:36,motivation_screen_viewed,5,motivation_selection
34738,6910,2026-02-14 20:55:51,registration_completed,1,registration
34739,6910,2026-02-14 20:55:51,onboarding_started,2,onboarding_start
34740,6910,2026-02-14 20:56:33,goal_screen_viewed,3,goal_selection
34741,6910,2026-02-14 20:56:46,level_screen_viewed,4,level_selection
34742,6910,2026-02-14 20:58:25,motivation_screen_viewed,5,motivation_selection
34743,6911,2026-02-09 21:08:33,registration_completed,1,registration
34744,6911,2026-02-09 21:10:33,onboarding_started,2,onboarding_start
34745,6911,2026-02-09 21:10:50,goal_screen_viewed,3,goal_selection
34746,6911,2026-02-09 21:11:19,level_screen_viewed,4,level_selection
34747,6911,2026-02-09 21:13:16,motivation_screen_viewed,5,motivation_selection
34749,6911,2026-02-09 21:13:33,first_lesson_started,7,lesson_1_start
34748,6911,2026-02-09 21:14:33,onboarding_completed,6,onboarding_complete
34750,6911,2026-02-09 21:28:33,first_lesson_completed,8,lesson_1_complete
34751,6912,2026-02-11 22:50:50,registration_completed,1,registration
34752,6912,2026-02-11 22:54:50,onboarding_started,2,onboarding_start
34753,6912,2026-02-11 22:55:33,goal_screen_viewed,3,goal_selection
34754,6912,2026-02-11 22:56:34,level_screen_viewed,4,level_selection
34755,6912,2026-02-11 22:57:36,motivation_screen_viewed,5,motivation_selection
34756,6912,2026-02-11 22:59:50,onboarding_completed,6,onboarding_complete
34757,6913,2026-02-05 03:18:59,registration_completed,1,registration
34758,6913,2026-02-05 03:21:59,onboarding_started,2,onboarding_start
34759,6913,2026-02-05 03:22:29,goal_screen_viewed,3,goal_selection
34760,6913,2026-02-05 03:22:53,level_screen_viewed,4,level_selection
34762,6913,2026-02-05 03:22:59,onboarding_completed,6,onboarding_complete
34761,6913,2026-02-05 03:23:58,motivation_screen_viewed,5,motivation_selection
34764,6913,2026-02-05 03:36:59,first_lesson_completed,8,lesson_1_complete
34763,6913,2026-02-05 03:40:59,first_lesson_started,7,lesson_1_start
34765,6914,2026-02-14 03:01:18,registration_completed,1,registration
34766,6914,2026-02-14 03:03:18,onboarding_started,2,onboarding_start
34770,6914,2026-02-14 03:04:18,onboarding_completed,6,onboarding_complete
34767,6914,2026-02-14 03:04:25,goal_screen_viewed,3,goal_selection
34768,6914,2026-02-14 03:04:38,level_screen_viewed,4,level_selection
34769,6914,2026-02-14 03:05:08,motivation_screen_viewed,5,motivation_selection
34772,6914,2026-02-14 03:24:18,first_lesson_completed,8,lesson_1_complete
34771,6914,2026-02-14 03:26:18,first_lesson_started,7,lesson_1_start
34773,6914,2026-02-14 20:01:18,trial_started,9,trial_start
34774,6915,2026-02-03 18:50:07,registration_completed,1,registration
34775,6915,2026-02-03 18:50:07,onboarding_started,2,onboarding_start
34776,6915,2026-02-03 18:51:10,goal_screen_viewed,3,goal_selection
34777,6915,2026-02-03 18:52:02,level_screen_viewed,4,level_selection
34778,6915,2026-02-03 18:52:44,motivation_screen_viewed,5,motivation_selection
34779,6916,2026-02-13 15:10:25,registration_completed,1,registration
