user_id,sessions_7d,total_session_duration_7d_sec,lessons_completed_7d,returned_day_1,returned_day_3,returned_day_7
4955,7,3945,5,1,0,0
4956,1,253,0,0,0,0
4957,10,6835,12,1,1,0
4958,4,2530,5,0,1,0
4959,2,443,0,0,1,0
4960,5,3203,1,0,0,0
4961,2,292,0,1,0,0
4962,3,1090,0,0,1,0
4963,4,2132,7,1,1,0
4964,6,2283,0,1,1,0
4965,9,4183,6,1,0,0
4966,1,322,0,0,0,0
4967,1,383,0,0,0,0
4968,4,748,1,0,1,0
4969,3,923,2,1,0,0
4970,1,668,1,0,0,0
4971,7,4060,5,1,1,0
4972,10,7087,16,0,1,0
4973,2,340,0,0,0,0
4974,2,1484,4,1,0,0
4975,3,1733,2,1,0,0
4976,4,1345,2,0,1,0
4977,1,273,0,0,0,0
4978,8,5814,11,0,1,0
4979,1,585,0,0,0,0
4980,4,2577,6,1,1,0
4981,7,4082,9,0,1,0
4982,5,2363,2,1,1,0
4983,3,684,1,0,0,1
4984,7,3163,3,1,1,0
4985,2,1105,4,1,0,0
4986,5,3299,4,0,0,1
4987,1,369,0,0,0,0
4988,3,1646,2,1,0,0
4989,2,786,0,0,0,0
4990,8,4906,3,0,1,0
4991,4,851,1,1,1,0
4992,3,963,0,0,0,1
4993,7,3314,1,1,1,0
4994,4,2009,3,0,0,0
4995,5,3528,6,1,1,0
4996,6,4237,11,0,1,0
4997,3,1425,1,0,1,0
4998,5,2289,5,1,0,0
4999,6,3538,1,1,0,0
5000,5,2045,5,0,1,0
5001,4,1181,0,0,0,0
5002,1,196,0,0,0,0
5003,3,877,4,0,0,0
5004,1,576,1,0,0,0
5005,5,984,2,1,1,0
5006,3,1019,1,0,0,0
5007,1,305,0,1,0,0
5008,1,183,0,0,0,0
5009,4,1917,4,0,0,0
5010,3,1209,1,0,0,0
5011,1,50,0,0,0,0
5012,2,665,3,0,0,0
5013,5,2988,5,1,0,1
5014,2,502,1,0,0,0
5015,1,162,0,0,0,0
5016,1,453,0,0,0,0
5017,2,402,1,0,0,0
5018,1,374,0,0,0,0
5019,2,636,0,1,0,0
5020,1,284,0,1,0,0
5021,1,283,0,0,0,0
5022,4,439,1,1,0,0
5023,4,2565,4,1,0,0
5024,2,467,0,0,1,0
5025,5,1646,0,1,1,0
5026,1,182,0,0,0,0
5027,3,1809,6,0,1,0
5028,1,57,0,0,0,0
5029,2,513,0,1,0,0
5030,3,486,2,1,0,0
5031,1,217,0,0,0,0
5032,3,1985,4,0,0,1
5033,1,69,0,0,0,0
5034,4,1341,2,1,1,0
5035,3,1607,2,0,0,0
5036,6,3585,3,0,1,0
5037,2,1397,1,0,0,0
5038,2,617,0,0,0,0
5039,4,2379,4,0,1,0
5040,3,1142,2,1,0,0
5041,1,61,0,0,0,0
5042,3,1669,5,0,0,0
5043,8,3066,3,0,1,0
5044,7,3993,10,0,0,0
5045,4,1700,4,0,0,0
5046,2,1072,5,0,0,0
5047,1,699,2,0,0,0
5048,4,1669,5,0,0,0
5049,2,289,0,0,0,0
5050,7,3304,3,1,0,1
5051,2,406,0,0,0,0
5052,3,657,0,0,0,0
5053,4,1756,3,1,1,0
5054,1,271,0,0,0,0
5055,5,2731,3,0,0,0
5056,4,1846,3,0,0,0
5057,1,330,0,0,0,0
5058,4,898,1,1,0,0
5059,3,1554,6,1,0,0
5060,4,2370,4,0,0,0
5061,5,1397,1,1,0,0
5062,3,1657,11,1,0,0
5063,4,1870,3,0,0,0
5064,2,996,3,0,0,0
5065,1,203,0,0,0,0
5066,4,754,1,0,0,0
5067,4,1538,4,0,0,0
5068,8,4588,12,1,1,0
5069,3,1391,5,0,0,0
5070,1,354,0,0,0,0
5071,6,1245,2,1,0,0
5072,3,1066,1,0,0,0
5073,4,2382,6,0,0,0
5074,1,477,0,0,0,0
5075,1,332,0,0,0,0
5076,1,197,0,0,0,0
5077,2,422,1,0,1,0
5078,6,1567,3,0,0,0
5079,4,1589,2,0,1,0
5080,3,879,0,0,0,0
5081,2,409,1,0,0,0
5082,1,267,0,0,0,0
5083,1,114,0,0,0,0
5084,3,957,1,1,0,0
5085,4,1752,4,0,0,0
5086,2,1101,3,1,0,0
5087,1,284,0,0,0,0
5088,4,719,1,0,0,1
5089,1,172,0,0,0,0
5090,6,2617,4,0,0,0
5091,3,1033,0,0,0,0
5092,2,1453,1,1,0,0
5093,1,204,0,0,0,0
5094,3,1281,0,0,1,0
5095,4,1368,2,1,1,0
5096,1,155,0,0,0,0
5097,2,784,2,1,0,0
5098,4,2261,5,0,0,0
5099,2,788,2,1,0,0
5100,3,1502,1,1,0,0
5101,5,2107,4,1,0,0
5102,3,438,1,1,0,0
5103,2,518,0,0,0,0
5104,4,2272,9,1,0,0
5105,4,1077,0,1,0,0
5106,1,384,0,0,0,0
5107,1,443,0,0,0,0
5108,5,2268,5,0,1,0
5109,1,159,0,0,0,0
5110,3,2212,2,1,0,0
5111,1,328,0,0,0,0
5112,2,360,0,0,0,0
5113,1,289,0,0,0,0
5114,4,2560,6,0,0,1
5115,1,700,2,0,0,0
5116,3,1004,0,1,0,0
5117,1,362,1,0,0,0
5118,5,3116,4,1,1,0
5119,2,738,0,0,0,1
5120,3,714,0,0,0,0
5121,4,2586,4,0,0,0
5122,1,254,0,0,0,0
5123,4,1567,3,1,1,0
5124,1,174,1,0,0,0
5125,1,407,0,0,0,0
5126,2,627,0,1,0,0
5127,2,587,0,0,1,0
5128,4,2408,4,0,0,0
5129,1,50,0,0,0,0
5130,1,283,1,0,0,0
5131,4,1736,4,0,1,0
5132,1,50,0,0,0,0
5133,4,1022,2,0,1,0
5134,1,170,0,0,0,0
5135,1,414,0,0,0,0
5136,3,693,0,0,0,0
5137,5,1585,6,0,1,0
5138,1,300,1,0,0,0
5139,4,1552,1,0,0,0
5140,5,3012,10,0,1,0
5141,4,1458,1,0,0,0
5142,1,394,0,0,0,0
5143,1,493,0,0,0,0
5144,1,432,1,0,0,0
5145,1,263,0,0,0,0
5146,3,926,2,1,0,0
5147,1,120,0,0,0,0
5148,2,395,1,0,0,0
5149,5,2279,9,1,0,0
5150,3,1830,2,0,0,0
5151,1,346,0,0,0,0
5152,4,1292,0,0,0,0
5153,1,233,0,0,0,0
5154,5,1328,1,0,0,0
5155,5,3271,7,1,0,1
5156,1,154,0,0,0,0
5157,5,1776,6,0,0,0
5158,5,3033,7,0,1,0
5159,4,2274,4,0,0,0
5160,4,1978,6,1,0,0
5161,7,2875,4,1,1,0
5162,4,2565,7,1,1,0
5163,1,228,0,0,0,0
5164,1,181,0,0,0,0
5165,7,4164,4,1,1,0
5166,2,533,0,0,0,0
5167,1,379,0,0,0,0
5168,1,342,2,0,0,0
5169,3,1676,3,0,0,0
5170,3,588,1,1,0,0
5171,1,90,0,0,0,0
5172,3,906,0,0,0,0
5173,1,233,0,0,0,0
5174,2,578,0,0,0,0
5175,2,545,3,0,1,0
5176,3,964,0,0,0,0
5177,1,418,1,0,0,0
5178,5,2581,6,1,0,0
5179,1,143,0,0,0,0
5180,6,1916,2,0,0,0
5181,3,397,2,1,1,0
5182,4,1473,2,1,0,0
5183,2,393,0,0,1,0
5184,4,982,1,1,0,0
5185,1,77,0,0,0,0
5186,2,603,1,0,0,0
5187,1,198,0,0,0,0
5188,2,675,0,0,0,0
5189,2,549,1,1,0,0
5190,5,2116,1,0,1,0
5191,5,2572,2,0,0,0
5192,2,254,1,0,0,0
5193,1,253,0,1,0,0
5194,3,1200,2,1,0,0
5195,1,239,0,0,0,0
5196,2,1284,4,0,0,0
5197,1,162,0,0,0,0
5198,1,190,0,0,0,0
5199,2,455,0,0,0,0
5200,5,1922,5,1,0,1
5201,4,2247,6,1,0,0
5202,3,1060,0,0,0,0
5203,5,1926,2,0,1,0
5204,1,692,0,0,0,0
5205,1,59,1,0,0,0
5206,2,1129,2,0,0,0
5207,5,1183,2,0,0,0
5208,5,1057,2,1,0,0
5209,1,144,0,0,0,0
5210,1,308,0,0,0,0
5211,3,629,0,1,0,0
5212,1,265,0,0,0,0
5213,2,1136,1,0,0,0
5214,1,365,0,0,0,0
5215,3,904,2,0,0,1
5216,1,163,0,0,0,0
5217,7,4419,11,1,1,0
5218,1,256,0,0,0,0
5219,3,1662,3,1,0,0
5220,1,173,0,0,0,0
5221,1,180,0,0,0,0
5222,2,1125,2,0,0,0
5223,1,50,0,0,0,0
5224,1,124,0,0,0,0
5225,3,2012,2,0,0,0
5226,8,4995,8,1,1,0
5227,5,1556,2,0,1,0
5228,6,1010,2,1,0,0
5229,1,329,0,0,0,0
5230,3,1146,0,0,0,0
5231,1,377,0,0,0,0
5232,2,284,0,1,0,0
5233,2,968,3,1,0,0
5234,2,272,0,1,0,0
5235,7,3029,7,1,0,0
5236,5,1109,0,0,0,0
5237,1,600,1,0,0,0
5238,3,1864,6,1,0,0
5239,6,2852,3,0,1,1
5240,1,249,0,0,0,0
5241,2,516,0,0,1,0
5242,2,494,1,0,0,0
5243,3,1171,0,0,0,1
5244,1,122,0,0,0,0
5245,1,214,0,0,0,0
5246,3,552,1,1,0,1
5247,1,392,0,0,0,0
5248,2,1027,4,0,0,0
5249,4,2229,2,1,1,0
5250,5,2710,5,1,1,0
5251,1,159,1,0,0,0
5252,1,229,0,0,0,0
5253,5,862,0,1,0,0
5254,3,717,1,1,0,0
5255,1,264,0,0,0,0
5256,4,1500,1,1,0,0
5257,3,1041,0,0,0,0
5258,2,536,0,0,0,0
5259,6,2759,7,1,1,0
5260,4,1374,1,0,0,1
5261,3,2050,7,1,0,0
5262,1,211,0,0,0,0
5263,3,769,1,0,0,0
5264,2,652,0,1,0,0
5265,3,793,0,1,0,0
5266,9,4840,8,1,0,0
5267,1,138,0,0,0,0
5268,1,68,0,0,0,0
5269,1,118,0,0,0,0
5270,3,1326,4,1,0,0
5271,6,3922,13,0,0,0
5272,5,1012,2,0,0,0
5273,2,466,0,0,0,0
5274,2,293,0,0,0,0
5275,4,854,1,0,0,0
5276,4,1019,0,0,1,0
5277,4,694,0,0,1,0
5278,1,128,0,0,0,0
5279,4,1187,2,1,0,0
5280,1,263,0,0,0,0
5281,1,225,0,1,0,0
5282,7,3971,7,0,1,0
5283,2,549,1,1,0,0
5284,7,3416,3,1,0,0
5285,4,2428,8,0,1,0
5286,6,1873,2,1,0,0
5287,2,357,0,0,0,0
5288,1,101,0,0,0,0
5289,2,637,0,0,0,0
5290,1,234,0,0,0,0
5291,2,652,0,0,0,0
5292,1,191,0,0,0,0
5293,4,2132,6,1,0,0
5294,1,561,1,0,0,0
5295,6,3908,10,1,1,0
5296,5,2789,3,1,0,0
5297,2,770,1,0,0,1
5298,3,813,0,1,1,0
5299,1,377,1,0,0,0
5300,1,295,0,0,0,0
5301,4,2101,8,1,1,0
5302,5,3069,7,1,1,0
5303,1,215,0,0,0,0
5304,5,2994,4,1,0,0
5305,2,817,0,1,0,0
5306,3,1306,0,1,0,0
5307,1,437,0,0,0,0
5308,3,627,0,0,0,1
5309,4,2199,5,0,0,0
5310,2,406,0,0,0,0
5311,1,155,0,0,0,0
5312,1,234,0,1,0,0
5313,2,1094,1,0,0,0
5314,3,418,2,1,0,0
5315,4,1394,2,0,0,0
5316,1,318,0,0,0,0
5317,1,217,0,0,0,0
5318,4,1189,2,0,1,0
5319,1,263,0,0,0,0
5320,3,560,0,0,0,0
5321,1,181,0,0,0,0
5322,4,2112,4,1,1,0
5323,1,62,0,0,0,0
5324,4,2025,3,0,0,0
5325,3,1653,5,0,0,1
5326,1,330,0,0,0,0
5327,2,495,0,0,0,0
5328,2,398,0,0,0,0
5329,2,835,1,1,0,0
5330,2,844,0,1,0,0
5331,1,110,1,0,0,0
5332,4,604,0,1,0,0
5333,1,91,0,0,0,0
5334,1,137,0,0,0,0
5335,2,313,2,0,0,0
5336,5,2075,9,1,0,0
5337,1,532,0,0,0,0
5338,2,1323,5,1,0,0
5339,1,204,0,0,0,0
5340,2,551,1,1,0,0
5341,2,628,0,0,0,0
5342,3,707,0,1,0,0
5343,2,184,0,1,0,0
5344,4,1907,2,1,0,0
5345,3,1078,0,1,0,0
5346,2,810,0,0,1,0
5347,2,1220,0,0,0,0
5348,2,325,0,0,0,1
5349,3,738,0,1,0,0
5350,2,516,0,0,0,0
5351,1,500,0,0,0,0
5352,3,547,3,1,0,0
5353,4,2207,4,1,0,0
5354,1,196,0,0,0,0
5355,2,450,1,1,0,0
5356,1,235,0,0,0,0
5357,3,1105,0,0,1,0
5358,4,2014,2,1,1,0
5359,2,1106,4,0,0,0
5360,3,528,0,0,0,0
5361,5,2559,9,0,0,0
5362,1,258,0,0,0,0
5363,1,310,1,0,0,0
5364,7,3583,6,1,1,0
5365,6,1931,0,1,0,0
5366,3,1215,2,0,0,0
5367,6,2461,5,1,0,0
5368,1,212,0,0,0,0
5369,1,240,0,0,0,0
5370,1,160,0,1,0,0
5371,6,3420,8,1,0,0
5372,1,231,0,0,0,0
5373,2,523,0,0,0,0
5374,8,4924,11,1,0,0
5375,7,3399,7,1,0,0
5376,1,436,1,0,0,0
5377,3,692,0,0,1,0
5378,1,320,0,0,0,0
5379,2,399,1,0,0,0
5380,1,467,0,0,0,0
5381,1,380,0,0,0,0
5382,7,4761,7,1,0,0
5383,2,479,0,0,0,0
5384,1,399,0,0,0,0
5385,3,670,0,0,0,0
5386,2,408,1,1,0,0
5387,4,2199,3,1,0,0
5388,1,385,1,0,0,0
5389,1,344,1,1,0,0
5390,1,351,1,0,0,0
5391,5,870,1,1,0,1
5392,3,1170,0,1,0,0
5393,2,538,0,0,0,0
5394,4,1614,1,0,0,0
5395,5,2462,6,0,1,1
5396,3,1220,2,0,1,0
5397,3,1736,6,0,1,1
5398,3,1422,8,0,0,0
5399,4,1400,1,1,1,0
5400,2,891,0,0,0,0
5401,1,334,1,0,0,0
5402,5,2479,2,0,1,0
5403,5,2431,10,1,0,0
5404,1,494,1,0,0,0
5405,5,3113,3,0,1,0
5406,2,869,1,0,0,0
5407,1,87,0,0,0,0
5408,2,364,0,0,0,0
5409,2,513,0,1,0,0
5410,1,111,1,0,0,0
5411,5,2942,8,0,0,0
5412,5,2220,8,1,0,0
5413,5,2888,5,1,0,0
5414,1,205,0,0,0,0
5415,3,745,0,0,0,0
5416,5,2113,1,0,1,1
5417,1,233,0,1,0,0
5418,3,508,0,0,0,0
5419,2,380,1,0,0,0
5420,2,330,0,1,0,0
5421,1,281,0,0,0,0
5422,3,1399,0,0,0,0
5423,3,1312,1,0,0,0
5424,8,4785,11,0,1,0
5425,3,582,0,1,1,0
5426,8,4249,9,1,0,0
5427,2,469,1,0,0,0
5428,2,794,0,1,0,0
5429,2,531,1,1,0,0
5430,1,131,0,0,0,0
5431,3,1646,4,1,0,0
5432,2,306,0,0,0,0
5433,1,360,0,0,0,0
5434,2,1430,3,0,0,0
5435,1,161,1,0,0,0
5436,1,137,0,0,0,0
5437,2,409,0,0,0,1
5438,4,909,0,1,0,0
5439,1,119,0,0,0,0
5440,3,1833,4,1,0,0
5441,2,653,4,1,0,0
5442,3,1568,1,1,0,0
5443,1,402,1,0,0,0
5444,1,168,1,0,0,0
5445,1,92,0,0,0,0
5446,2,357,0,1,0,0
5447,1,323,0,0,0,0
5448,3,721,1,0,0,0
5449,2,631,2,1,0,0
5450,1,338,0,0,0,0
5451,3,732,0,0,0,0
5452,1,428,0,0,0,0
5453,3,1677,3,0,0,0
5454,6,3191,10,1,0,0
5455,1,383,1,0,0,0
5456,6,1773,1,0,0,1
5457,1,171,0,0,0,0
5458,1,392,0,0,0,0
5459,1,491,0,0,0,0
5460,3,815,1,0,0,1
5461,2,426,0,0,0,0
5462,4,2228,3,1,0,0
5463,1,538,0,0,0,0
5464,5,2354,1,0,1,0
5465,1,337,0,0,0,0
5466,1,171,1,0,0,0
5467,5,2216,5,1,0,0
5468,9,5661,12,1,1,0
5469,4,1364,0,1,0,0
5470,5,2060,7,1,0,1
5471,2,600,0,0,0,0
5472,3,733,0,1,0,0
5473,6,2798,3,1,1,0
5474,2,634,0,0,0,0
5475,1,50,0,0,0,0
5476,6,1787,0,1,0,0
5477,2,420,0,0,0,0
5478,4,1392,2,0,0,0
5479,2,562,0,0,0,0
5480,6,3006,3,0,0,0
5481,5,522,0,1,0,0
5482,3,1803,3,0,0,0
5483,1,205,0,0,0,0
5484,3,1235,2,0,0,0
5485,2,186,0,0,0,0
5486,1,194,0,0,0,0
5487,3,1410,0,1,0,0
5488,3,919,0,0,1,0
5489,1,164,0,0,0,0
5490,4,1919,0,1,0,0
5491,3,964,0,0,1,0
5492,2,581,0,1,0,0
5493,2,896,3,0,0,0
5494,5,2566,3,0,0,0
5495,1,59,0,0,0,0
5496,10,6126,8,1,0,0
5497,1,184,0,0,0,0
5498,3,866,0,1,0,0
5499,9,4295,9,1,0,0
5500,2,350,0,0,0,0
5501,1,440,0,0,0,0
5502,1,254,0,0,0,0
5503,2,477,1,0,0,0
5504,3,1403,1,1,0,0
5505,5,1079,0,0,0,0
5506,4,1823,2,0,0,0
5507,2,314,1,0,0,0
5508,4,2084,5,0,0,0
5509,2,324,0,0,0,0
5510,3,915,0,0,0,0
5511,6,3086,8,0,1,0
5512,1,356,1,0,0,0
5513,2,652,0,0,0,0
5514,2,387,0,1,0,0
5515,4,2305,4,1,0,0
5516,5,1044,1,0,1,0
5517,4,2001,4,1,0,0
5518,3,1759,5,0,1,0
5519,7,2824,9,0,0,1
5520,2,505,0,0,0,0
5521,3,827,0,1,0,0
5522,1,225,0,0,0,0
5523,2,558,0,1,0,0
5524,1,459,2,0,0,0
5525,1,518,1,0,0,0
5526,2,468,0,0,1,0
5527,5,1497,1,0,0,0
5528,1,445,0,0,0,0
5529,6,3785,8,1,0,1
5530,3,831,0,0,0,0
5531,1,372,0,0,0,0
5532,2,1356,1,0,0,0
5533,1,50,1,0,0,0
5534,5,2592,10,1,0,0
5535,6,2146,1,1,0,0
5536,6,2482,2,1,0,0
5537,1,284,0,0,0,0
5538,4,1908,1,0,0,0
5539,4,1713,3,0,0,0
5540,1,223,0,0,0,0
5541,5,3151,2,1,0,1
5542,2,1108,1,1,0,0
5543,2,873,0,1,0,0
5544,1,247,0,0,0,0
5545,6,3208,12,1,1,0
5546,2,346,0,0,0,0
5547,5,904,2,0,0,0
5548,2,348,0,0,0,0
5549,2,348,0,0,0,0
5550,2,396,0,0,0,0
5551,3,1577,2,0,0,0
5552,5,2780,5,0,0,0
5553,3,1118,1,1,0,0
5554,3,1024,0,0,0,0
5555,3,1090,0,0,0,0
5556,1,416,1,0,0,0
5557,1,183,0,0,0,0
5558,1,223,0,0,0,0
5559,2,1009,2,0,0,0
5560,1,321,0,0,0,0
5561,1,116,0,0,0,0
5562,1,149,0,0,0,0
5563,2,964,2,1,0,0
5564,4,2083,4,0,0,0
5565,5,1517,1,1,0,0
5566,1,472,0,0,0,0
5567,2,342,2,0,0,0
5568,1,655,1,0,0,0
5569,3,598,0,0,1,0
5570,1,239,0,0,0,0
5571,4,2222,6,0,1,0
5572,2,457,0,1,0,0
5573,1,50,0,0,0,0
5574,2,649,3,1,0,0
5575,1,226,0,0,0,0
5576,1,260,0,0,0,0
5577,2,764,1,0,0,0
5578,6,3629,5,0,1,0
5579,1,73,0,0,0,0
5580,1,194,0,0,0,0
5581,1,241,1,0,0,0
5582,1,377,0,0,0,0
5583,3,785,1,1,0,0
5584,3,677,0,1,0,0
5585,2,1012,2,0,0,0
5586,8,4376,7,1,1,0
5587,1,189,0,0,0,0
5588,3,973,0,0,0,0
5589,3,968,0,0,1,0
5590,1,167,0,0,0,0
5591,3,1898,4,0,0,0
5592,1,206,0,0,0,0
5593,1,227,0,0,0,0
5594,3,703,0,0,1,0
5595,2,743,2,0,0,0
5596,2,237,0,1,0,0
5597,4,1228,0,1,0,0
5598,6,2527,4,1,0,0
5599,7,4054,9,1,1,1
5600,4,1385,2,0,1,0
5601,5,3053,2,1,1,0
5602,4,1531,0,1,0,0
5603,2,712,0,0,0,0
5604,3,1149,0,1,1,0
5605,3,1363,1,0,1,0
5606,1,180,0,0,0,0
5607,3,410,1,1,0,0
5608,8,4116,9,1,0,1
5609,1,64,0,0,0,0
5610,1,237,1,0,0,0
5611,3,824,1,0,0,0
5612,8,5143,11,1,1,0
5613,3,1184,1,1,0,0
5614,3,522,1,0,1,0
5615,3,443,1,1,0,0
5616,6,2660,4,1,1,0
5617,7,4395,5,1,0,0
5618,1,572,0,0,0,0
5619,3,677,0,1,0,0
5620,4,2094,4,0,1,0
5621,3,793,1,0,1,0
5622,1,84,0,0,0,0
5623,4,1323,3,1,1,0
5624,2,1077,5,0,0,0
5625,1,178,0,0,0,0
5626,2,877,3,0,0,0
5627,4,1165,0,1,0,0
5628,1,224,0,0,0,0
5629,1,120,0,0,0,0
5630,1,110,0,0,0,0
5631,3,618,1,0,1,0
5632,1,56,2,0,0,0
5633,2,390,0,0,0,0
5634,2,688,1,1,0,0
5635,2,445,0,1,0,0
5636,1,247,0,0,0,0
5637,2,359,0,0,0,0
5638,6,1681,3,0,1,0
5639,2,713,1,0,0,0
5640,1,463,0,0,0,0
5641,1,321,0,0,0,0
5642,6,2518,1,0,0,1
5643,5,2643,3,1,0,0
5644,2,997,3,0,0,0
5645,9,4610,8,1,1,0
5646,2,780,1,0,1,0
5647,3,1891,6,1,0,0
5648,3,1177,1,1,0,0
5649,3,324,2,0,0,1
5650,1,299,0,0,0,0
5651,1,170,0,0,0,0
5652,2,527,0,0,0,0
5653,2,465,0,0,0,0
5654,1,298,0,0,0,0
5655,9,5197,9,0,0,1
5656,1,315,0,0,0,0
5657,1,368,0,0,0,0
5658,1,287,0,0,0,0
5659,1,290,0,0,0,0
5660,5,2112,4,1,0,0
5661,5,1373,1,1,0,0
5662,2,501,0,0,0,0
5663,4,2092,3,0,1,0
5664,1,249,0,0,0,0
5665,3,910,0,1,0,0
5666,2,330,0,0,0,0
5667,3,1118,1,0,1,0
5668,1,98,0,0,0,0
5669,3,295,0,0,1,0
5670,1,450,1,0,0,0
5671,1,489,0,0,0,0
5672,2,511,1,0,0,0
5673,2,812,1,0,1,0
5674,1,149,0,0,0,0
5675,3,773,2,0,1,0
5676,4,2200,4,1,0,0
5677,6,1739,2,0,1,0
5678,6,2913,3,0,1,0
5679,2,681,1,0,0,0
5680,5,1688,1,1,1,0
5681,1,212,0,0,0,0
5682,6,2619,4,1,0,0
5683,1,235,1,0,0,0
5684,1,284,0,0,0,0
5685,1,276,1,0,0,0
5686,3,561,0,1,0,0
5687,4,1462,1,1,0,0
5688,1,380,0,0,0,0
5689,2,403,0,0,0,0
5690,2,1174,2,1,0,0
5691,2,614,0,0,0,0
5692,1,258,1,0,0,0
5693,5,2469,5,0,0,0
5694,2,285,1,0,1,0
5695,1,195,0,0,0,0
5696,1,575,0,0,0,0
5697,1,256,0,0,0,0
5698,3,1693,4,0,0,0
5699,1,179,0,0,0,0
5700,1,439,0,0,0,0
5701,3,1466,3,0,1,0
5702,2,673,0,0,0,0
5703,2,456,0,0,0,0
5704,5,2101,2,0,0,0
5705,1,330,0,0,0,0
5706,1,207,0,0,0,0
5707,1,326,0,0,0,0
5708,1,409,0,0,0,0
5709,2,568,1,0,1,0
5710,4,760,1,1,0,0
5711,6,2638,7,1,0,0
5712,1,268,0,0,0,0
5713,3,687,0,0,0,0
5714,2,610,2,0,0,0
5715,1,440,0,0,0,0
5716,1,358,0,0,0,0
5717,1,269,0,0,0,0
5718,1,300,0,0,0,0
5719,5,2378,3,1,0,0
5720,3,1652,6,0,0,0
5721,7,4699,10,1,0,1
5722,5,1077,3,0,0,0
5723,1,163,1,0,0,0
5724,2,567,1,1,0,0
5725,1,50,0,0,0,0
5726,2,1126,2,0,1,0
5727,2,298,0,0,0,0
5728,2,575,0,0,0,0
5729,4,2585,5,1,0,0
5730,1,322,1,0,0,0
5731,1,253,0,0,0,0
5732,2,418,0,0,0,0
5733,3,914,0,0,0,0
5734,8,3955,4,1,0,0
5735,4,1984,5,0,1,0
5736,3,1096,1,1,0,0
5737,2,313,0,0,0,0
5738,1,250,0,0,0,0
5739,3,925,1,0,0,0
5740,2,1104,4,0,0,0
5741,1,250,1,0,0,0
5742,3,774,1,0,0,0
5743,1,507,1,0,0,0
5744,1,93,0,0,0,0
5745,1,296,0,0,0,0
5746,9,4688,6,0,1,0
5747,6,2207,0,0,0,0
5748,3,581,1,0,0,0
5749,3,575,1,0,1,0
5750,1,295,0,0,0,0
5751,1,196,0,0,0,0
5752,3,1267,2,0,0,0
5753,2,912,2,0,0,0
5754,2,267,0,0,0,0
5755,6,2784,4,0,0,0
5756,4,1245,1,1,0,0
5757,1,226,1,0,0,0
5758,4,2026,0,1,0,0
5759,4,1773,1,1,0,0
5760,3,1113,2,0,0,0
5761,1,168,0,0,0,0
5762,10,5531,14,1,0,0
5763,4,704,2,0,0,0
5764,1,486,2,0,0,0
5765,2,305,0,0,0,0
5766,2,955,2,0,1,0
5767,4,727,0,0,0,0
5768,4,2309,4,0,1,0
5769,1,237,0,0,0,0
5770,7,2060,1,1,0,1
5771,4,2284,2,1,0,1
5772,3,1504,3,0,1,0
5773,7,4353,6,1,0,0
5774,6,3753,12,1,0,1
5775,4,1255,1,0,0,1
5776,4,1714,3,0,1,0
5777,2,800,2,0,1,0
5778,1,192,0,0,0,0
5779,5,998,2,1,1,0
5780,3,1186,2,0,1,0
5781,1,316,0,0,0,0
5782,1,361,0,0,0,0
5783,4,2278,7,0,1,0
5784,1,260,0,0,0,0
5785,4,2400,5,1,0,0
5786,4,2492,6,1,1,0
5787,1,259,0,0,0,0
5788,4,1390,1,1,1,0
5789,6,2418,6,0,0,1
5790,1,313,0,0,0,0
5791,5,2844,2,1,1,1
5792,4,1573,1,1,0,0
5793,3,1740,3,0,0,0
5794,5,591,0,1,0,1
5795,2,657,0,0,1,0
5796,1,246,0,0,0,0
5797,3,650,2,0,0,0
5798,1,205,0,0,0,0
5799,1,338,0,0,0,0
5800,5,3113,5,1,0,0
5801,1,153,0,0,0,0
5802,2,591,0,1,0,0
5803,1,259,0,0,0,0
5804,1,631,2,0,0,0
5805,3,2181,4,0,0,0
5806,2,474,0,1,0,0
5807,6,1367,2,1,1,0
5808,2,1207,6,1,0,0
5809,1,176,0,0,0,0
5810,7,2274,1,0,1,0
5811,3,992,1,0,0,0
5812,1,529,1,0,0,0
5813,3,1253,1,0,0,0
5814,5,1643,0,1,0,0
5815,4,1886,3,0,0,0
5816,1,223,0,0,0,0
5817,5,2277,3,1,0,0
5818,2,392,0,0,0,0
5819,1,578,0,0,0,0
5820,4,1419,2,1,0,0
5821,3,1198,1,0,0,0
5822,2,868,3,0,0,0
5823,3,1175,4,1,0,0
5824,3,1325,2,1,0,0
5825,6,3629,5,0,1,0
5826,6,3799,6,0,0,0
5827,1,311,0,0,0,0
5828,1,210,1,0,0,0
5829,2,829,4,0,0,0
5830,1,214,0,0,0,0
5831,4,1028,0,0,0,1
5832,4,1618,0,0,0,1
5833,1,183,1,0,0,0
5834,3,1949,2,0,0,0
5835,5,1746,4,0,0,0
5836,1,278,1,0,0,0
5837,5,1279,1,1,0,0
5838,3,1499,4,1,0,0
5839,5,1410,0,0,1,0
5840,6,3075,2,1,0,0
5841,5,1051,1,1,1,0
5842,1,370,0,1,0,0
5843,3,656,0,1,0,0
5844,4,2060,5,1,1,0
5845,1,151,0,0,0,0
5846,1,156,0,0,0,0
5847,2,475,0,1,0,0
5848,4,2268,4,1,0,0
5849,2,255,0,0,0,0
5850,1,252,0,0,0,0
5851,4,1287,0,0,0,0
5852,3,993,0,0,0,0
5853,1,213,0,0,0,0
5854,2,471,1,0,0,0
5855,3,829,0,0,0,0
5856,3,1412,0,0,0,0
5857,2,447,1,0,0,0
5858,2,428,0,0,0,0
5859,3,1407,2,0,0,1
